         time X Accelera... X Accelera... X Accelera... X Accelera... X Accelera... X Accelera... 
 3.300000e-01 -5.265049e-25 -2.803879e-25 -6.742534e-29 -1.109227e-32 -1.276081e-36 -1.651540e-40 
 3.400000e-01 -1.251778e-24 -6.712481e-25 -1.695249e-28 -2.923247e-32 -3.518635e-36 -5.185097e-40 
 3.500000e-01 -2.957814e-24 -1.597049e-24 -4.236564e-28 -7.658344e-32 -9.645176e-36 -1.576168e-39 
 3.600000e-01 -6.945959e-24 -3.776275e-24 -1.052358e-27 -1.994473e-31 -2.628636e-35 -4.667628e-39 
 3.700000e-01 -1.621103e-23 -8.873982e-24 -2.598253e-27 -5.163505e-31 -7.122595e-35 -1.354061e-38 
 3.800000e-01 -3.760148e-23 -2.072440e-23 -6.376278e-27 -1.328874e-30 -1.918790e-34 -3.865971e-38 
 3.900000e-01 -8.667916e-23 -4.810085e-23 -1.555322e-26 -3.399738e-30 -5.139171e-34 -1.090331e-37 
 4.000000e-01 -1.985815e-22 -1.109507e-22 -3.770853e-26 -8.646270e-30 -1.368461e-33 -3.045800e-37 
 4.100000e-01 -4.521436e-22 -2.543390e-22 -9.087081e-26 -2.185915e-29 -3.622799e-33 -8.442317e-37 
 4.200000e-01 -1.023120e-21 -5.794290e-22 -2.176577e-25 -5.493617e-29 -9.535168e-33 -2.324373e-36 
 4.300000e-01 -2.300849e-21 -1.311870e-21 -5.181881e-25 -1.372472e-28 -2.495079e-32 -6.360428e-36 
 4.400000e-01 -5.142335e-21 -2.951779e-21 -1.226208e-24 -3.408536e-28 -6.491000e-32 -1.730308e-35 
 4.500000e-01 -1.142200e-20 -6.600516e-21 -2.884050e-24 -8.414941e-28 -1.678843e-31 -4.680209e-35 
 4.600000e-01 -2.521347e-20 -1.466804e-20 -6.742219e-24 -2.065154e-27 -4.316971e-31 -1.258715e-34 
 4.700000e-01 -5.531342e-20 -3.239404e-20 -1.566619e-23 -5.038150e-27 -1.103617e-30 -3.365982e-34 
 4.800000e-01 -1.205965e-19 -7.109773e-20 -3.618123e-23 -1.221818e-26 -2.804965e-30 -8.949881e-34 
 4.900000e-01 -2.613030e-19 -1.550754e-19 -8.305425e-23 -2.945493e-26 -7.087704e-30 -2.366150e-33 
 5.000000e-01 -5.626758e-19 -3.361438e-19 -1.894951e-22 -7.058700e-26 -1.780543e-29 -6.219932e-33 
 5.100000e-01 -1.204135e-18 -7.241047e-19 -4.297248e-22 -1.681535e-25 -4.447004e-29 -1.625724e-32 
 5.200000e-01 -2.560906e-18 -1.550137e-18 -9.685867e-22 -3.981998e-25 -1.104206e-28 -4.224990e-32 
 5.300000e-01 -5.412684e-18 -3.297844e-18 -2.169907e-21 -9.373656e-25 -2.725838e-28 -1.091746e-31 
 5.400000e-01 -1.136923e-17 -6.972363e-18 -4.831666e-21 -2.193457e-24 -6.689848e-28 -2.805007e-31 
 5.500000e-01 -2.373272e-17 -1.464935e-17 -1.069313e-20 -5.102235e-24 -1.632294e-27 -7.165771e-31 
 5.600000e-01 -4.923347e-17 -3.058746e-17 -2.352145e-20 -1.179783e-23 -3.959549e-27 -1.820152e-30 
 5.700000e-01 -1.015006e-16 -6.346791e-17 -5.142487e-20 -2.711774e-23 -9.548994e-27 -4.596931e-30 
 5.800000e-01 -2.079557e-16 -1.308726e-16 -1.117457e-19 -6.196027e-23 -2.289462e-26 -1.154366e-29 
 5.900000e-01 -4.234142e-16 -2.681796e-16 -2.413438e-19 -1.407281e-22 -5.457234e-26 -2.882262e-29 
 6.000000e-01 -8.567435e-16 -5.461143e-16 -5.180688e-19 -3.177275e-22 -1.293225e-25 -7.155459e-29 
 6.100000e-01 -1.722763e-15 -1.105148e-15 -1.105309e-18 -7.130738e-22 -3.046754e-25 -1.766262e-28 
 6.200000e-01 -3.442613e-15 -2.222463e-15 -2.343815e-18 -1.590812e-21 -7.136114e-25 -4.334968e-28 
 6.300000e-01 -6.836549e-15 -4.441445e-15 -4.939753e-18 -3.527821e-21 -1.661676e-24 -1.057862e-27 
 6.400000e-01 -1.349181e-14 -8.820393e-15 -1.034732e-17 -7.776725e-21 -3.846716e-24 -2.566755e-27 
 6.500000e-01 -2.645977e-14 -1.740698e-14 -2.154218e-17 -1.704073e-20 -8.853043e-24 -6.192286e-27 
 6.600000e-01 -5.156831e-14 -3.413730e-14 -4.457478e-17 -3.711760e-20 -2.025595e-23 -1.485349e-26 
 6.700000e-01 -9.987549e-14 -6.652775e-14 -9.166952e-17 -8.036563e-20 -4.607543e-23 -3.542548e-26 
 6.800000e-01 -1.922260e-13 -1.288376e-13 -1.873679e-16 -1.729651e-19 -1.041938e-22 -8.400646e-26 
 6.900000e-01 -3.676552e-13 -2.479399e-13 -3.806262e-16 -3.700353e-19 -2.342446e-22 -1.980698e-25 
 7.000000e-01 -6.987832e-13 -4.741460e-13 -7.684812e-16 -7.869061e-19 -5.235412e-22 -4.643355e-25 
 7.100000e-01 -1.319822e-12 -9.010261e-13 -1.542046e-15 -1.663399e-18 -1.163282e-21 -1.082313e-24 
 7.200000e-01 -2.477180e-12 -1.701454e-12 -3.075314e-15 -3.495121e-18 -2.569632e-21 -2.508304e-24 
 7.300000e-01 -4.620260e-12 -3.192698e-12 -6.095473e-15 -7.299935e-18 -5.642969e-21 -5.779808e-24 
 7.400000e-01 -8.563273e-12 -5.953169e-12 -1.200741e-14 -1.515533e-17 -1.231952e-20 -1.324193e-23 
 7.500000e-01 -1.577159e-11 -1.103034e-11 -2.350789e-14 -3.127516e-17 -2.673798e-20 -3.016432e-23 
 7.600000e-01 -2.886495e-11 -2.030845e-11 -4.574020e-14 -6.415348e-17 -5.769132e-20 -6.831856e-23 
 7.700000e-01 -5.249566e-11 -3.715437e-11 -8.845054e-14 -1.308054e-16 -1.237481e-19 -1.538460e-22 
 7.800000e-01 -9.487039e-11 -6.754375e-11 -1.699883e-13 -2.651029e-16 -2.638828e-19 -3.444570e-22 
 7.900000e-01 -1.703687e-10 -1.220112e-10 -3.246767e-13 -5.340533e-16 -5.594060e-19 -7.668034e-22 
 8.000000e-01 -3.040172e-10 -2.190034e-10 -6.163040e-13 -1.069386e-15 -1.178923e-18 -1.697198e-21 
 8.100000e-01 -5.390794e-10 -3.906029e-10 -1.162647e-12 -2.128445e-15 -2.469927e-18 -3.734901e-21 
 8.200000e-01 -9.498402e-10 -6.922298e-10 -2.179756e-12 -4.210817e-15 -5.144253e-18 -8.171899e-21 
 8.300000e-01 -1.662986e-09 -1.218968e-09 -4.061367e-12 -8.280270e-15 -1.065119e-17 -1.777718e-20 
 8.400000e-01 -2.893100e-09 -2.132838e-09 -7.520356e-12 -1.618434e-14 -2.192353e-17 -3.845013e-20 
 8.500000e-01 -5.001174e-09 -3.708036e-09 -1.383897e-11 -3.144238e-14 -4.485982e-17 -8.268493e-20 
 8.600000e-01 -8.590346e-09 -6.405406e-09 -2.530846e-11 -6.071614e-14 -9.125101e-17 -1.767858e-19 
 8.700000e-01 -1.466142e-08 -1.099417e-08 -4.599615e-11 -1.165356e-13 -1.845225e-16 -3.758027e-19 
 8.800000e-01 -2.486360e-08 -1.874939e-08 -8.307456e-11 -2.223193e-13 -3.709288e-16 -7.942591e-19 
 8.900000e-01 -4.189584e-08 -3.177000e-08 -1.491085e-10 -4.215578e-13 -7.412419e-16 -1.668988e-18 
 9.000000e-01 -7.014438e-08 -5.348700e-08 -2.659634e-10 -7.945041e-13 -1.472501e-15 -3.486835e-18 
 9.100000e-01 -1.166878e-07 -8.946968e-08 -4.714360e-10 -1.488305e-12 -2.907872e-15 -7.242614e-18 
 9.200000e-01 -1.928699e-07 -1.486948e-07 -8.304279e-10 -2.771034e-12 -5.708441e-15 -1.495697e-17 
 9.300000e-01 -3.167418e-07 -2.455293e-07 -1.453638e-09 -5.127945e-12 -1.113987e-14 -3.070964e-17 
 9.400000e-01 -5.168248e-07 -4.028038e-07 -2.528609e-09 -9.431783e-12 -2.161032e-14 -6.268837e-17 
 9.500000e-01 -8.378640e-07 -6.565403e-07 -4.370943e-09 -1.724211e-11 -4.167335e-14 -1.272269e-16 
 9.600000e-01 -1.349555e-06 -1.063168e-06 -7.508142e-09 -3.132785e-11 -7.988583e-14 -2.567135e-16 
 9.700000e-01 -2.159681e-06 -1.710445e-06 -1.281592e-08 -5.657325e-11 -1.522274e-13 -5.149852e-16 
 9.800000e-01 -3.433717e-06 -2.733869e-06 -2.173819e-08 -1.015381e-10 -2.883538e-13 -1.027106e-15 
 9.900000e-01 -5.423875e-06 -4.341118e-06 -3.663943e-08 -1.811262e-10 -5.429571e-13 -2.036613e-15 
 1.000000e+00 -8.511752e-06 -6.848172e-06 -6.136511e-08 -3.211180e-10 -1.016272e-12 -4.014877e-15 
 1.010000e+00 -1.327046e-05 -1.073224e-05 -1.021262e-07 -5.658166e-10 -1.890849e-12 -7.868735e-15 
 1.020000e+00 -2.055435e-05 -1.670866e-05 -1.688850e-07 -9.908570e-10 -3.497059e-12 -1.533220e-14 
 1.030000e+00 -3.162756e-05 -2.584175e-05 -2.775099e-07 -1.724515e-09 -6.429040e-12 -2.970083e-14 
 1.040000e+00 -4.834641e-05 -3.970300e-05 -4.531000e-07 -2.982909e-09 -1.174852e-11 -5.719990e-14 
 1.050000e+00 -7.341614e-05 -6.059520e-05 -7.350767e-07 -5.127743e-09 -2.134085e-11 -1.095172e-13 
 1.060000e+00 -1.107490e-04 -9.186675e-05 -1.184919e-06 -8.760356e-09 -3.853260e-11 -2.084624e-13 
 1.070000e+00 -1.659586e-04 -1.383487e-04 -1.897827e-06 -1.487382e-08 -6.915604e-11 -3.944835e-13 
 1.080000e+00 -2.470377e-04 -2.069567e-04 -3.020162e-06 -2.509712e-08 -1.233712e-10 -7.421356e-13 
 1.090000e+00 -3.652754e-04 -3.075120e-04 -4.775330e-06 -4.208447e-08 -2.187643e-10 -1.387997e-12 
 1.100000e+00 -5.364895e-04 -4.538503e-04 -7.501873e-06 -7.013129e-08 -3.855799e-10 -2.580729e-12 
 1.110000e+00 -7.826636e-04 -6.653049e-04 -1.170907e-05 -1.161419e-07 -6.754983e-10 -4.770257e-12 
 1.120000e+00 -1.134099e-03 -9.686684e-04 -1.815742e-05 -1.911386e-07 -1.176258e-09 -8.765653e-12 
 1.130000e+00 -1.632215e-03 -1.400761e-03 -2.797422e-05 -3.125971e-07 -2.035847e-09 -1.601278e-11 
 1.140000e+00 -2.333142e-03 -2.011755e-03 -4.281793e-05 -5.080348e-07 -3.502262e-09 -2.907949e-11 
 1.150000e+00 -3.312299e-03 -2.869425e-03 -6.511026e-05 -8.204805e-07 -5.988373e-09 -5.249778e-11 
 1.160000e+00 -4.670123e-03 -4.064523e-03 -9.836049e-05 -1.316751e-06 -1.017705e-08 -9.421635e-11 
 1.170000e+00 -6.539167e-03 -5.717474e-03 -1.476150e-04 -2.099877e-06 -1.719028e-08 -1.680891e-10 
 1.180000e+00 -9.092766e-03 -7.986617e-03 -2.200743e-04 -3.327611e-06 -2.885945e-08 -2.981108e-10 
 1.190000e+00 -1.255544e-02 -1.107819e-02 -3.259325e-04 -5.239780e-06 -4.815402e-08 -5.255779e-10 
 1.200000e+00 -1.721522e-02 -1.525821e-02 -4.795069e-04 -8.198396e-06 -7.985676e-08 -9.211159e-10 
 1.210000e+00 -2.343785e-02 -2.086645e-02 -7.007452e-04 -1.274597e-05 -1.316196e-07 -1.604743e-09 
 1.220000e+00 -3.168304e-02 -2.833235e-02 -1.017213e-03 -1.968964e-05 -2.156026e-07 -2.779121e-09 
 1.230000e+00 -4.252240e-02 -3.819300e-02 -1.466690e-03 -3.022149e-05 -3.509996e-07 -4.784270e-09 
 1.240000e+00 -5.665863e-02 -5.111263e-02 -2.100516e-03 -4.608920e-05 -5.679018e-07 -8.187033e-09 
 1.250000e+00 -7.494556e-02 -6.790321e-02 -2.987870e-03 -6.983597e-05 -9.131621e-07 -1.392630e-08 
 1.260000e+00 -9.840771e-02 -8.954519e-02 -4.221152e-03 -1.051350e-04 -1.459233e-06 -2.354719e-08 
 1.270000e+00 -1.282583e-01 -1.172072e-01 -5.922685e-03 -1.572512e-04 -2.317382e-06 -3.957602e-08 
 1.280000e+00 -1.659134e-01 -1.522626e-01 -8.252933e-03 -2.336736e-04 -3.657296e-06 -6.611655e-08 
 1.290000e+00 -2.130008e-01 -1.963019e-01 -1.142044e-02 -3.449724e-04 -5.735952e-06 -1.097914e-07 
 1.300000e+00 -2.713597e-01 -2.511360e-01 -1.569364e-02 -5.059497e-04 -8.939781e-06 -1.812184e-07 
 1.310000e+00 -3.430289e-01 -3.187898e-01 -2.141465e-02 -7.371695e-04 -1.384577e-05 -2.973077e-07 
 1.320000e+00 -4.302192e-01 -4.014803e-01 -2.901511e-02 -1.066971e-03 -2.130926e-05 -4.848140e-07 
 1.330000e+00 -5.352665e-01 -5.015766e-01 -3.903377e-02 -1.534089e-03 -3.258915e-05 -7.857846e-07 
 1.340000e+00 -6.605619e-01 -6.215368e-01 -5.213574e-02 -2.191028e-03 -4.952480e-05 -1.265860e-06 
 1.350000e+00 -8.084541e-01 -7.638178e-01 -6.913269e-02 -3.108358e-03 -7.478405e-05 -2.026822e-06 
 1.360000e+00 -9.811226e-01 -9.307557e-01 -9.100306e-02 -4.380110e-03 -1.122077e-04 -3.225427e-06 
 1.370000e+00 -1.180418e+00 -1.124412e+00 -1.189112e-01 -6.130477e-03 -1.672841e-04 -5.101456e-06 
 1.380000e+00 -1.407672e+00 -1.346389e+00 -1.542236e-01 -8.522012e-03 -2.477962e-04 -8.019176e-06 
 1.390000e+00 -1.663471e+00 -1.597603e+00 -1.985201e-01 -1.176552e-02 -3.646974e-04 -1.252815e-05 
 1.400000e+00 -1.947411e+00 -1.878044e+00 -2.535971e-01 -1.613178e-02 -5.332830e-04 -1.945175e-05 
 1.410000e+00 -2.257827e+00 -2.186491e+00 -3.214607e-01 -2.196522e-02 -7.747445e-04 -3.001494e-05 
 1.420000e+00 -2.591517e+00 -2.520232e+00 -4.043040e-01 -2.969954e-02 -1.118209e-03 -4.602730e-05 
 1.430000e+00 -2.943467e+00 -2.874775e+00 -5.044675e-01 -3.987510e-02 -1.603388e-03 -7.014301e-05 
 1.440000e+00 -3.306610e+00 -3.243577e+00 -6.243759e-01 -5.315781e-02 -2.283979e-03 -1.062272e-04 
 1.450000e+00 -3.671617e+00 -3.617815e+00 -7.664495e-01 -7.035892e-02 -3.231986e-03 -1.598678e-04 
 1.460000e+00 -4.026767e+00 -3.986221e+00 -9.329848e-01 -9.245481e-02 -4.543139e-03 -2.390838e-04 
 1.470000e+00 -4.357910e+00 -4.335001e+00 -1.126004e+00 -1.206056e-01 -6.343602e-03 -3.552990e-04 
 1.480000e+00 -4.648542e+00 -4.647879e+00 -1.347069e+00 -1.561706e-01 -8.798178e-03 -5.246651e-04 
 1.490000e+00 -4.880034e+00 -4.906276e+00 -1.597066e+00 -2.007194e-01 -1.212018e-02 -7.698461e-04 
 1.500000e+00 -5.032020e+00 -5.089658e+00 -1.875959e+00 -2.560340e-01 -1.658311e-02 -1.122401e-03 
 1.510000e+00 -5.082953e+00 -5.176065e+00 -2.182519e+00 -3.241016e-01 -2.253428e-02 -1.625934e-03 
 1.520000e+00 -5.010859e+00 -5.142827e+00 -2.514040e+00 -4.070921e-01 -3.041034e-02 -2.340215e-03 
 1.530000e+00 -4.794247e+00 -4.967467e+00 -2.866062e+00 -5.073179e-01 -4.075456e-02 -3.346524e-03 
 1.540000e+00 -4.413190e+00 -4.628777e+00 -3.232098e+00 -6.271711e-01 -5.423559e-02 -4.754485e-03 
 1.550000e+00 -3.850514e+00 -4.108031e+00 -3.603412e+00 -7.690355e-01 -7.166710e-02 -6.710730e-03 
 1.560000e+00 -3.093080e+00 -3.390297e+00 -3.968853e+00 -9.351692e-01 -9.402753e-02 -9.409740e-03 
 1.570000e+00 -2.133066e+00 -2.465784e+00 -4.314779e+00 -1.127555e+00 -1.224786e-01 -1.310722e-02 
 1.580000e+00 -9.691998e-01 -1.331154e+00 -4.625091e+00 -1.347718e+00 -1.583810e-01 -1.813643e-02 
 1.590000e+00  3.921442e-01  9.289289e-03 -4.881414e+00 -1.596513e+00 -2.033056e-01 -2.492773e-02 
 1.600000e+00  1.936074e+00  1.542613e+00 -5.063433e+00 -1.873881e+00 -2.590365e-01 -3.403171e-02 
 1.610000e+00  3.638612e+00  3.246569e+00 -5.149411e+00 -2.178583e+00 -3.275648e-01 -4.614606e-02 
 1.620000e+00  5.466509e+00  5.089287e+00 -5.116893e+00 -2.507923e+00 -4.110680e-01 -6.214598e-02 
 1.630000e+00  7.377507e+00  7.029418e+00 -4.943592e+00 -2.857470e+00 -5.118722e-01 -8.311805e-02 
 1.640000e+00  9.321084e+00  9.016781e+00 -4.608446e+00 -3.220796e+00 -6.323935e-01 -1.103968e-01 
 1.650000e+00  1.123971e+01  1.099354e+01 -4.092817e+00 -3.589253e+00 -7.750548e-01 -1.456025e-01 
 1.660000e+00  1.307061e+01  1.289591e+01 -3.381782e+00 -3.951811e+00 -9.421747e-01 -1.906794e-01 
 1.670000e+00  1.474795e+01  1.465634e+01 -2.465471e+00 -4.294979e+00 -1.135827e+00 -2.479302e-01 
 1.680000e+00  1.620541e+01  1.620612e+01 -1.340360e+00 -4.602844e+00 -1.357669e+00 -3.200457e-01 
 1.690000e+00  1.737906e+01  1.747832e+01 -1.046600e-02 -4.857241e+00 -1.608741e+00 -4.101232e-01 
 1.700000e+00  1.821032e+01  1.841084e+01  1.511670e+00 -5.038089e+00 -1.889238e+00 -5.216706e-01 
 1.710000e+00  1.864888e+01  1.894955e+01  3.204287e+00 -5.123893e+00 -2.198261e+00 -6.585886e-01 
 1.720000e+00  1.865553e+01  1.905122e+01  5.036075e+00 -5.092443e+00 -2.533561e+00 -8.251253e-01 
 1.730000e+00  1.820453e+01  1.868614e+01  6.966296e+00 -4.921681e+00 -2.891277e+00 -1.025795e+00 
 1.740000e+00  1.728551e+01  1.784021e+01  8.945397e+00 -4.590752e+00 -3.265704e+00 -1.265256e+00 
 1.750000e+00  1.590474e+01  1.651642e+01  1.091615e+01 -4.081180e+00 -3.649082e+00 -1.548133e+00 
 1.760000e+00  1.408565e+01  1.473553e+01  1.281531e+01 -3.378158e+00 -4.031459e+00 -1.878792e+00 
 1.770000e+00  1.186846e+01  1.253592e+01  1.457576e+01 -2.471869e+00 -4.400630e+00 -2.261046e+00 
 1.780000e+00  9.309122e+00  9.972569e+00  1.612909e+01 -1.358787e+00 -4.742183e+00 -2.697802e+00 
 1.790000e+00  6.477363e+00  7.115204e+00  1.740848e+01 -4.286568e-02 -5.039678e+00 -3.190641e+00 
 1.800000e+00  3.454035e+00  4.045652e+00  1.835175e+01  1.463458e+00 -5.274965e+00 -3.739356e+00 
 1.810000e+00  3.279122e-01  8.545846e-01  1.890447e+01  3.138547e+00 -5.428680e+00 -4.341428e+00 
 1.820000e+00 -2.807960e+00 -2.362229e+00  1.902288e+01  4.951206e+00 -5.480889e+00 -4.991493e+00 
 1.830000e+00 -5.860129e+00 -5.507936e+00  1.867655e+01  6.860757e+00 -5.411913e+00 -5.680799e+00 
 1.840000e+00 -8.738630e+00 -8.488672e+00  1.785050e+01  8.817606e+00 -5.203282e+00 -6.396702e+00 
 1.850000e+00 -1.136069e+01 -1.121748e+01  1.654667e+01  1.076432e+01 -4.838815e+00 -7.122228e+00 
 1.860000e+00 -1.365404e+01 -1.361784e+01  1.478471e+01  1.263725e+01 -4.305767e+00 -7.835758e+00 
 1.870000e+00 -1.555972e+01 -1.562669e+01  1.260183e+01  1.436859e+01 -3.595989e+00 -8.510868e+00 
 1.880000e+00 -1.703410e+01 -1.719665e+01  1.005188e+01  1.588891e+01 -2.707033e+00 -9.116398e+00 
 1.890000e+00 -1.805023e+01 -1.829755e+01  7.203512e+00  1.713002e+01 -1.643124e+00 -9.616771e+00 
 1.900000e+00 -1.859832e+01 -1.891701e+01  4.137595e+00  1.802798e+01 -4.159177e-01 -9.972630e+00 
 1.910000e+00 -1.868536e+01 -1.906022e+01  9.439885e-01  1.852620e+01  9.550369e-01 -1.014181e+01 
 1.920000e+00 -1.833403e+01 -1.874883e+01 -2.282190e+00  1.857841e+01  2.442206e+00 -1.008065e+01 
 1.930000e+00 -1.758096e+01 -1.801921e+01 -5.444579e+00  1.815136e+01  4.010402e+00 -9.745707e+00 
 1.940000e+00 -1.647434e+01 -1.692007e+01 -8.449674e+00  1.722703e+01  5.617589e+00 -9.095742e+00 
 1.950000e+00 -1.507129e+01 -1.550969e+01 -1.121077e+01  1.580426e+01  7.216157e+00 -8.094018e+00 
 1.960000e+00 -1.343488e+01 -1.385285e+01 -1.365157e+01  1.389966e+01  8.754666e+00 -6.710793e+00 
 1.970000e+00 -1.163117e+01 -1.201771e+01 -1.570922e+01  1.154773e+01  1.017998e+01 -4.925900e+00 
 1.980000e+00 -9.726340e+00 -1.007284e+01 -1.733666e+01  8.800123e+00  1.143976e+01 -2.731284e+00 
 1.990000e+00 -7.784010e+00 -8.084360e+00 -1.850420e+01  5.724131e+00  1.248506e+01 -1.333447e-01 
 2.000000e+00 -5.862994e+00 -6.113571e+00 -1.920015e+01  2.400363e+00  1.327312e+01  2.845083e+00 
 2.010000e+00 -4.015434e+00 -4.214976e+00 -1.943064e+01 -1.080168e+00  1.376988e+01  6.163282e+00 
 2.020000e+00 -2.285450e+00 -2.434821e+00 -1.921857e+01 -4.619463e+00  1.395232e+01  9.761904e+00 
 2.030000e+00 -7.082863e-01 -8.101772e-01 -1.860183e+01 -8.116262e+00  1.381031e+01  1.356306e+01 
 2.040000e+00  6.900404e-01  6.314654e-01 -1.763092e+01 -1.146988e+01  1.334773e+01  1.747136e+01 
 2.050000e+00  1.892642e+00  1.872114e+00 -1.636603e+01 -1.458395e+01  1.258302e+01  2.137598e+01 
 2.060000e+00  2.891261e+00  2.902777e+00 -1.487394e+01 -1.736987e+01  1.154875e+01  2.515372e+01 
 2.070000e+00  3.685451e+00  3.722620e+00 -1.322467e+01 -1.974982e+01  1.029036e+01  2.867311e+01 
 2.080000e+00  4.281515e+00  4.337874e+00 -1.148832e+01 -2.165917e+01  8.864098e+00  3.179925e+01 
 2.090000e+00  4.691298e+00  4.760570e+00 -9.731994e+00 -2.304826e+01  7.334173e+00  3.439943e+01 
 2.100000e+00  4.930902e+00  5.007208e+00 -8.017115e+00 -2.388340e+01  5.769279e+00  3.634909e+01 
 2.110000e+00  5.019401e+00  5.097416e+00 -6.397170e+00 -2.414722e+01  4.238752e+00  3.753793e+01 
 2.120000e+00  4.977630e+00  5.052687e+00 -4.915929e+00 -2.383836e+01  2.808522e+00  3.787581e+01 
 2.130000e+00  4.827089e+00  4.895232e+00 -3.606220e+00 -2.297055e+01  1.537176e+00  3.729809e+01 
 2.140000e+00  4.588993e+00  4.646997e+00 -2.489235e+00 -2.157130e+01  4.723623e-01  3.577004e+01 
 2.150000e+00  4.283511e+00  4.328868e+00 -1.574361e+00 -1.968020e+01 -3.521807e-01  3.329013e+01 
 2.160000e+00  3.929176e+00  3.960065e+00 -8.594936e-01 -1.734711e+01 -9.187682e-01  2.989178e+01 
 2.170000e+00  3.542492e+00  3.557733e+00 -3.317797e-01 -1.463027e+01 -1.226911e+00  2.564357e+01 
 2.180000e+00  3.137702e+00  3.136714e+00  3.127320e-02 -1.159444e+01 -1.293353e+00  2.064767e+01 
 2.190000e+00  2.726718e+00  2.709477e+00  2.603864e-01 -8.309212e+00 -1.150980e+00  1.503662e+01 
