108.624823029731, 0.6472741966853417
120.67484662576683, 1.0230670314792474
131.307220386975, 1.3676619705544137
139.81311939594147, 1.7386333123736053
146.90136857008022, 2.1266216882211997
153.98961774421898, 2.5486441321256
161.07786691835767, 3.069365373394741
166.7484662576687, 3.5662627670241167
170.7178857951864, 3.9270238884262656
175.60877772534215, 4.3601074044491295
179.50731477111842, 4.815313064708917
183.05143935818782, 5.179477592916747
186.59556394525717, 5.593558754274559
190.13968853232657, 6.013312260308508
194.2913773343221, 6.4970822276874
197.93676262387916, 7.007107047567258
200.77206229353467, 7.466566966334147
202.8985370457763, 7.8532790646296124
206.44266163284564, 8.276577786086143
207.86031146767343, 8.647549127905334
210.49308973235347, 9.166325565285515
214.41694195375177, 9.784712426853384
216.933270410571, 10.353142138523582
220.0521000471921, 10.719543191203718
222.64437403087712, 11.27886878966872
224.51769702689947, 11.84954718083553
226.99858423784806, 12.177732837097594
229.53010180004046, 12.696144623748593
230.54270882491747, 13.115087794828808
232.84638980651258, 13.653960539061577
235.68168947616803, 14.327835086586349
237.63095799905622, 14.736243903268027
239.8586934537855, 15.379973990513909
241.88390750353946, 15.78676213728812
241.5294950448325, 16.210769901829167
244.48293220072364, 16.572381874932738
246.94694262792424, 17.35881194753109
248.9721566776782, 17.78342746328744
248.9721566776782, 18.15780221191231
250.59232791748136, 18.592303814104206
251.09863142991983, 18.86968146876718
253.22510618216145, 19.371683972605076
254.92628598395473, 19.763075755258352
