0,1,2
0.01,-5.0168749999999995e-56,-9.069120000000001e-119
0.02,-1.693191e-55,-7.120801e-106
0.03,-4.986364e-55,-3.490299e-98
0.04,-1.472187e-54,-1.31869e-92
0.05,-4.3295370000000004e-54,-3.231191e-88
0.06,-1.267066e-53,-1.328573e-84
0.07,-3.69193e-53,-1.5324e-81
0.08,-1.070892e-52,-6.77276e-79
0.09,-3.092344e-52,-1.4076540000000002e-76
0.1,-8.889501e-52,-1.586361e-74
0.11,-2.543986e-51,-1.0750489999999999e-72
0.12,-7.247685e-51,-4.736132e-71
0.13,-2.0555649999999997e-50,-1.4409630000000001e-69
0.14,-5.80377e-50,-3.177118e-68
0.15,-1.631308e-49,-5.2798830000000004e-67
0.16,-4.564659e-49,-6.83361e-66
0.17,-1.2715309999999999e-48,-7.08324e-65
0.18,-3.5260789999999995e-48,-6.0244989999999994e-64
0.19,-9.734258e-48,-4.2963409999999996e-63
0.2,-2.67522e-47,-2.619885e-62
0.21,-7.319166e-47,-1.391092e-61
0.22,-1.993467e-46,-6.542509e-61
0.23,-5.405072e-46,-2.770335e-60
0.24,-1.458944e-45,-1.072815e-59
0.25,-3.920312e-45,-3.856975e-59
0.26,-1.048689e-44,-1.305782e-58
0.27,-2.7926539999999996e-44,-4.217771e-58
0.28,-7.4034e-44,-1.314958e-57
0.29,-1.95384e-43,-3.9954499999999996e-57
0.3,-5.133221e-43,-1.192166e-56
0.31,-1.3425609999999999e-42,-3.51246e-56
0.32,-3.495595e-42,-1.025611e-55
0.33,-9.060467e-42,-2.974584e-55
0.34,-2.337881e-41,-8.580075e-55
0.35,-6.00532e-41,-2.462973e-54
0.36,-1.535648e-40,-7.038268e-54
0.37,-3.909207e-40,-2.002474e-53
0.38,-9.90665e-40,-5.672641e-53
0.39,-2.4992280000000002e-39,-1.600033e-52
0.4,-6.276614e-39,-4.493661e-52
0.41,-1.569225e-38,-1.256607e-51
0.42,-3.9055769999999997e-38,-3.498863e-51
0.43,-9.676641999999999e-38,-9.700240999999999e-51
0.44,-2.386732e-37,-2.677726e-50
0.45,-5.8603219999999996e-37,-7.360002999999999e-50
0.46,-1.432446e-36,-2.014271e-49
0.47,-3.4855649999999996e-36,-5.4889119999999996e-49
0.48,-8.443185e-36,-1.4893019999999998e-48
0.49,-2.035997e-35,-4.0235349999999995e-48
0.5,-4.887484e-35,-1.0823330000000001e-47
0.51,-1.1679669999999999e-34,-2.898964e-47
0.52,-2.778514e-34,-7.731308e-47
0.53,-6.580075e-34,-2.053013e-46
0.54,-1.5512620000000003e-33,-5.428239e-46
0.55,-3.6406160000000004e-33,-1.429074e-45
0.56,-8.505502e-33,-3.7461000000000003e-45
0.57,-1.978153e-32,-9.777605e-45
0.58,-4.57988e-32,-2.541056e-44
0.59,-1.055559e-31,-6.57544e-44
0.6,-2.4218350000000003e-31,-1.694198e-43
0.61,-5.53146e-31,-4.346424e-43
0.62,-1.2576739999999999e-30,-1.110271e-42
0.63,-2.846613e-30,-2.8239329999999997e-42
0.64,-6.413881e-30,-7.151691e-42
0.65,-1.438616e-29,-1.803399e-41
0.66,-3.212181e-29,-4.527974e-41
0.67,-7.139797e-29,-1.131996e-40
0.68,-1.579799e-28,-2.817827e-40
0.69,-3.4797460000000004e-28,-6.984139e-40
0.7,-7.6299630000000005e-28,-1.723615e-39
0.71,-1.665429e-27,-4.2354190000000006e-39
0.72,-3.618746e-27,-1.0362899999999999e-38
0.73,-7.827407000000001e-27,-2.524615e-38
0.74,-1.685408e-26,-6.124035e-38
0.75,-3.61259e-26,-1.479139e-37
0.76,-7.708301999999999e-26,-3.557207e-37
0.77,-1.637285e-25,-8.518006e-37
0.78,-3.4619050000000003e-25,-2.030932e-36
0.79,-7.2866940000000005e-25,-4.8214929999999995e-36
0.8,-1.526757e-24,-1.139715e-35
0.81,-3.1844379999999998e-24,-2.6825e-35
0.82,-6.61178e-24,-6.286539e-35
0.83,-1.366552e-23,-1.4669389999999999e-34
0.84,-2.811615e-23,-3.408323e-34
0.85,-5.758459e-23,-7.884932e-34
0.86,-1.174025e-22,-1.816283e-33
0.87,-2.382691e-22,-4.1657880000000004e-33
0.88,-4.813682000000001e-22,-9.513472e-33
0.89,-9.680671e-22,-2.163261e-32
0.9,-1.937988e-21,-4.897867e-32
0.91,-3.862014e-21,-1.104162e-31
0.92,-7.661131e-21,-2.478486e-31
0.93,-1.51282e-20,-5.5394670000000006e-31
0.94,-2.973697e-20,-1.232756e-30
0.95,-5.818621e-20,-2.7315769999999998e-30
0.96,-1.1333309999999998e-19,-6.02667e-30
0.97,-2.197383e-19,-1.323941e-29
0.98,-4.2409819999999995e-19,-2.895922e-29
0.99,-8.147755999999999e-19,-6.307136e-29
1.0,-1.5581870000000001e-18,-1.367743e-28
1.01,-2.966266e-18,-2.9532700000000003e-28
1.02,-5.620941e-18,-6.349340000000001e-28
1.03,-1.060267e-17,-1.359191e-27
1.04,-1.990801e-17,-2.897065e-27
1.05,-3.720882e-17,-6.148403e-27
1.06,-6.922588000000001e-17,-1.299248e-26
1.07,-1.282019e-16,-2.733679e-26
1.08,-2.363324e-16,-5.727016999999999e-26
1.09,-4.336639e-16,-1.194633e-25
1.1,-7.921068e-16,-2.481223e-25
1.11,-1.440169e-15,-5.131232e-25
1.12,-2.606404e-15,-1.056579e-24
1.13,-4.695337e-15,-2.166241e-24
1.14,-8.419531e-15,-4.42217e-24
1.15,-1.502809e-14,-8.988513999999999e-24
1.16,-2.670011e-14,-1.81913e-23
1.17,-4.721878e-14,-3.6657510000000003e-23
1.18,-8.312037e-14,-7.355039e-23
1.19,-1.456431e-13,-1.469364e-22
1.2,-2.540157e-13,-2.922781e-22
1.21,-4.409793e-13,-5.788753000000001e-22
1.22,-7.620113e-13,-1.141551e-21
1.23,-1.310656e-12,-2.2414379999999998e-21
