0,1,2
0.01,-2.461204e-56,-3.196327e-133
0.02,-7.844655e-56,-3.119437e-120
0.03,-2.343729e-55,-1.965277e-112
0.04,-6.900017e-55,-9.86823e-107
0.05,-2.0300080000000002e-54,-3.321241e-102
0.06,-5.94168e-54,-1.937393e-98
0.07,-1.731336e-53,-3.27253e-95
0.08,-5.022399e-53,-2.185009e-92
0.09,-1.450394e-52,-7.07195e-90
0.1,-4.169742e-52,-1.278271e-87
0.11,-1.193382e-51,-1.429672e-85
0.12,-3.400141e-51,-1.068426e-83
0.13,-9.644090999999999e-51,-5.66033e-82
0.14,-2.7231569999999997e-50,-2.227243e-80
0.15,-7.654748999999999e-50,-6.757302e-79
0.16,-2.14208e-49,-1.629759e-77
0.17,-5.967422e-49,-3.204788e-76
0.18,-1.654947e-48,-5.248178000000001e-75
0.19,-4.569062e-48,-7.287155e-74
0.2,-1.255787e-47,-8.712357e-73
0.21,-3.435975e-47,-9.089196e-72
0.22,-9.359001e-47,-8.37095e-71
0.23,-2.53778e-46,-6.875846e-70
0.24,-6.850513e-46,-5.08304e-69
0.25,-1.840928e-45,-3.4095610000000003e-68
0.26,-4.92487e-45,-2.090458e-67
0.27,-1.311586e-44,-1.1794020000000001e-66
0.28,-3.4773029999999997e-44,-6.16084e-66
0.29,-9.177658e-44,-2.9968799999999997e-65
0.3,-2.411373e-43,-1.3648919999999999e-64
0.31,-6.307251e-43,-5.8500679999999994e-64
0.32,-1.642323e-42,-2.3714229999999998e-63
0.33,-4.257154e-42,-9.135546e-63
0.34,-1.098556e-41,-3.3603790000000004e-62
0.35,-2.822068e-41,-1.185745e-61
0.36,-7.216957e-41,-4.032151e-61
0.37,-1.837309e-40,-1.327338e-60
0.38,-4.656412e-40,-4.2484050000000004e-60
0.39,-1.174793e-39,-1.327652e-59
0.4,-2.9506110000000005e-39,-4.066743e-59
0.41,-7.377388e-39,-1.225297e-58
0.42,-1.8362559999999997e-38,-3.642495e-58
0.43,-4.5499179999999994e-38,-1.0711059999999999e-57
0.44,-1.122311e-37,-3.1219779999999996e-57
0.45,-2.755889e-37,-9.033744999999999e-57
0.46,-6.736727e-37,-2.597978e-56
0.47,-1.639361e-36,-7.431373999999999e-56
0.48,-3.9713489999999996e-36,-2.115381e-55
0.49,-9.577216e-36,-5.994185000000001e-55
0.5,-2.299206e-35,-1.691119e-54
0.51,-5.494819e-35,-4.7507850000000005e-54
0.52,-1.307271e-34,-1.329009e-53
0.53,-3.0960929999999998e-34,-3.7023220000000003e-53
0.54,-7.2995889999999995e-34,-1.0270930000000001e-52
0.55,-1.7132400000000003e-33,-2.8375100000000003e-52
0.56,-4.002887e-33,-7.806536e-52
0.57,-9.310291e-33,-2.138815e-51
0.58,-2.155696e-32,-5.835559e-51
0.59,-4.968734e-32,-1.5855729999999998e-50
0.6,-1.1400860000000001e-31,-4.290268e-50
0.61,-2.60413e-31,-1.156053e-49
0.62,-5.921348e-31,-3.102172e-49
0.63,-1.340327e-30,-8.289897999999999e-49
0.64,-3.020181e-30,-2.206114e-48
0.65,-6.774647e-30,-5.846583e-48
0.66,-1.5127650000000001e-29,-1.543021e-47
0.67,-3.36269e-29,-4.055437e-47
0.68,-7.441018e-29,-1.06145e-46
0.69,-1.639108e-28,-2.766669e-46
0.7,-3.594281e-28,-7.181436e-46
0.71,-7.8459450000000004e-28,-1.856358e-45
0.72,-1.704931e-27,-4.7786910000000003e-45
0.73,-3.688043e-27,-1.225047e-44
0.74,-7.941681e-27,-3.127472e-44
0.75,-1.7023769999999998e-26,-7.95117e-44
0.76,-3.632663e-26,-2.013102e-43
0.77,-7.716497999999999e-26,-5.075721e-43
0.78,-1.6317010000000002e-25,-1.274462e-42
0.79,-3.434673e-25,-3.1867929999999996e-42
0.8,-7.197046e-25,-7.93557e-42
0.81,-1.501228e-24,-1.9678869999999998e-41
0.82,-3.11718e-24,-4.859817e-41
0.83,-6.4431659999999996e-24,-1.195192e-40
0.84,-1.32574e-23,-2.927206e-40
0.85,-2.7154310000000004e-23,-7.139486e-40
0.86,-5.536551e-23,-1.734119e-39
0.87,-1.123724e-22,-4.194584e-39
0.88,-2.270384e-22,-1.010409e-38
0.89,-4.566224000000001e-22,-2.42384e-38
0.9,-9.141827e-22,-5.790409e-38
0.91,-1.821905e-21,-1.377568e-37
0.92,-3.61439e-21,-3.2637369999999997e-37
0.93,-7.137727e-21,-7.700448999999999e-37
0.94,-1.403136e-20,-1.809321e-36
0.95,-2.745704e-20,-4.233638e-36
0.96,-5.348366e-20,-9.865308999999999e-36
0.97,-1.0370529999999999e-19,-2.289319e-35
0.98,-2.001672e-19,-5.290548999999999e-35
0.99,-3.8458799999999994e-19,-1.21757e-34
1.0,-7.355441999999999e-19,-2.7905249999999997e-34
1.01,-1.400332e-18,-6.369079e-34
1.02,-2.653762e-18,-1.4476590000000001e-33
1.03,-5.0061100000000004e-18,-3.276834e-33
