1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02,1.663078688187463854e+02
