1.682797389070817360e+02,1.682797389070817360e+02,1.682797389070817360e+02,1.682797389070817360e+02,1.682797389070817360e+02,1.682797389070817360e+02,1.682797389070817360e+02,1.682797389070817360e+02,1.794447006342227553e+02,1.802237624192787280e+02,1.730162215443572507e+02,1.730437885693023645e+02,1.848122581845437367e+02,1.810747502024003381e+02,1.770997735047772039e+02,1.756253417931559113e+02,1.713965923980772743e+02,1.691809813219825571e+02,1.710972446501116906e+02,1.687022354824060812e+02,1.669321220611925867e+02,1.603084030387982466e+02,1.585029894227270404e+02,1.527084514266605595e+02,1.578394131883167120e+02,1.671383131304130529e+02,1.726561322201432631e+02,1.732466314261253046e+02,1.621584887752339341e+02,1.613428331400924947e+02,1.590382213071809190e+02,1.555325821074189321e+02,1.621986569304385455e+02,1.569691343570860056e+02,1.545620211433035536e+02,1.441175797878106835e+02,1.387118907277421158e+02,1.411914226347915644e+02,1.411914226347915644e+02,1.411914226347915644e+02,1.411914226347915644e+02,1.411914226347915644e+02,1.411914226347915644e+02,1.411914226347915644e+02,1.411914226347915644e+02
1.493452771870655340e+02,1.493452771870655340e+02,1.493452771870655340e+02,1.493452771870655340e+02,1.493452771870655340e+02,1.493452771870655340e+02,1.493452771870655340e+02,1.493452771870655340e+02,1.593233874786151887e+02,1.554810235465349422e+02,1.599967275569772482e+02,1.504529872643847739e+02,1.608676974584037964e+02,1.572429230107109959e+02,1.519498141755169627e+02,1.428078410818994257e+02,1.382088438476847614e+02,1.372310971908637498e+02,1.408473803667739048e+02,1.485860469948487150e+02,1.456747104653109375e+02,1.424645489178025457e+02,1.496478052192776715e+02,1.426044499782046273e+02,1.454272395600105199e+02,1.487570122755423085e+02,1.586498912633061877e+02,1.594475323503755817e+02,1.465844270263923761e+02,1.427580900383150606e+02,1.370233330075290894e+02,1.362000493073710174e+02,1.439655183168717656e+02,1.494772365557067246e+02,1.500997465302829994e+02,1.529731440906003854e+02,1.505978073573735116e+02,1.470649613605702939e+02,1.470649613605702939e+02,1.470649613605702939e+02,1.470649613605702939e+02,1.470649613605702939e+02,1.470649613605702939e+02,1.470649613605702939e+02,1.470649613605702939e+02
1.589925547981761156e+02,1.589925547981761156e+02,1.589925547981761156e+02,1.589925547981761156e+02,1.589925547981761156e+02,1.589925547981761156e+02,1.589925547981761156e+02,1.589925547981761156e+02,1.668143663266819772e+02,1.615388865019679372e+02,1.647312300168059949e+02,1.600944143471559755e+02,1.735217245779405459e+02,1.753078104077166017e+02,1.791197613098140948e+02,1.687028739136415538e+02,1.629701226449530225e+02,1.606680988882631880e+02,1.569806519027110312e+02,1.537636356584525572e+02,1.462183614437010704e+02,1.462464981911684561e+02,1.579863200449025555e+02,1.533736513974463662e+02,1.531134802328381852e+02,1.449095814327615699e+02,1.521721553698554601e+02,1.665134006164099389e+02,1.547113790156319055e+02,1.543429384980496195e+02,1.556906017476777606e+02,1.566765999671504801e+02,1.693862380649937620e+02,1.673153438372819721e+02,1.689214754857397622e+02,1.718416656644405407e+02,1.655211491740143686e+02,1.563904392425334322e+02,1.563904392425334322e+02,1.563904392425334322e+02,1.563904392425334322e+02,1.563904392425334322e+02,1.563904392425334322e+02,1.563904392425334322e+02,1.563904392425334322e+02
1.704688308605943234e+02,1.704688308605943234e+02,1.704688308605943234e+02,1.704688308605943234e+02,1.704688308605943234e+02,1.704688308605943234e+02,1.704688308605943234e+02,1.704688308605943234e+02,1.752806703719389247e+02,1.645368055760285131e+02,1.684934225243439982e+02,1.622462161425839611e+02,1.684019670891568410e+02,1.655231450754648961e+02,1.645908965733255229e+02,1.606338588228092021e+02,1.594559699594554445e+02,1.612335621742968215e+02,1.565762437320994422e+02,1.455907774155581649e+02,1.457992583873063950e+02,1.507889911409404817e+02,1.550085618170698751e+02,1.524446163870472049e+02,1.478342953654816370e+02,1.440039400758169847e+02,1.434300799312271977e+02,1.546439595461208114e+02,1.523315483001448172e+02,1.593483748418875905e+02,1.560189722585606376e+02,1.634719047858277463e+02,1.784161609338150072e+02,1.797966215748496950e+02,1.772056328829720826e+02,1.735585835278550064e+02,1.665573187624578395e+02,1.640857332448473471e+02,1.640857332448473471e+02,1.640857332448473471e+02,1.640857332448473471e+02,1.640857332448473471e+02,1.640857332448473471e+02,1.640857332448473471e+02,1.640857332448473471e+02
1.752610799557530470e+02,1.752610799557530470e+02,1.752610799557530470e+02,1.752610799557530470e+02,1.752610799557530470e+02,1.752610799557530470e+02,1.752610799557530470e+02,1.752610799557530470e+02,1.784583081791041650e+02,1.734512331585188178e+02,1.715124217802368491e+02,1.642100748887622785e+02,1.693371445473873393e+02,1.720044908758694930e+02,1.666905615158974001e+02,1.684819489777931381e+02,1.688494297125203900e+02,1.740243389574486628e+02,1.714180680520353235e+02,1.588032465379195344e+02,1.547140814800181090e+02,1.569673078756045754e+02,1.544459447310333076e+02,1.662910554243874515e+02,1.591996620004144063e+02,1.548336487032767366e+02,1.563116007235290397e+02,1.634899304986259096e+02,1.578935978890685590e+02,1.686055103897777769e+02,1.690205168801445552e+02,1.802254389721774999e+02,1.857939383081244102e+02,1.867336897705835383e+02,1.851918529773178932e+02,1.824980975298596775e+02,1.683222336150047909e+02,1.618084724848397400e+02,1.618084724848397400e+02,1.618084724848397400e+02,1.618084724848397400e+02,1.618084724848397400e+02,1.618084724848397400e+02,1.618084724848397400e+02,1.618084724848397400e+02
1.745135531852257600e+02,1.745135531852257600e+02,1.745135531852257600e+02,1.745135531852257600e+02,1.745135531852257600e+02,1.745135531852257600e+02,1.745135531852257600e+02,1.745135531852257600e+02,1.859086294970655615e+02,8.211231911447857783e+02,2.074136396233659241e+02,1.671217398017786593e+02,1.752436991580399592e+02,1.776107431511994150e+02,1.727339016538071519e+02,1.679146770118581742e+02,1.728556848971379338e+02,1.663529254576488938e+02,1.666596374715815330e+02,1.584573697098635705e+02,1.621973993369274751e+02,1.590172669954408491e+02,1.666031718316137642e+02,1.709333854617810573e+02,1.688319716500184882e+02,1.670380035806386729e+02,1.623533849472531756e+02,1.657457460486942011e+02,1.598098846342425077e+02,1.680853319638138430e+02,1.627762269863259235e+02,1.725573128581849005e+02,1.708793251070902102e+02,1.693980070409204757e+02,1.744494622697894215e+02,1.731801610699640435e+02,1.667933955838039140e+02,1.588559552342193228e+02,1.588559552342193228e+02,1.588559552342193228e+02,1.588559552342193228e+02,1.588559552342193228e+02,1.588559552342193228e+02,1.588559552342193228e+02,1.588559552342193228e+02
1.891689315166161975e+02,1.891689315166161975e+02,1.891689315166161975e+02,1.891689315166161975e+02,1.891689315166161975e+02,1.891689315166161975e+02,1.891689315166161975e+02,1.891689315166161975e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,2.010678142985713919e+02,2.020203079799128147e+02,2.020203079799128147e+02,2.020203079799128147e+02,2.020203079799128147e+02,2.020203079799128147e+02,1.991661711749684684e+02,2.020203079799128147e+02,2.020203079799128147e+02,2.020203079799128147e+02,2.020203079799128147e+02,2.020203079799128147e+02,1.972350713353411322e+02,1.962136937982474478e+02,1.885896513174106133e+02,1.966215664050084229e+02,1.872464712097223298e+02,1.837786128763534634e+02,2.003510456783257894e+02,1.953449109964913930e+02,1.952110370019334482e+02,1.950514529076644408e+02,1.785886510039214272e+02,1.885545314771589176e+02,1.904257983636979077e+02,1.918582876196701079e+02,1.874041226132165434e+02,1.874041226132165434e+02,1.874041226132165434e+02,1.874041226132165434e+02,1.874041226132165434e+02,1.874041226132165434e+02,1.874041226132165434e+02,1.874041226132165434e+02
4.493295148917125630e+02,4.493295148917125630e+02,4.493295148917125630e+02,4.493295148917125630e+02,4.493295148917125630e+02,4.493295148917125630e+02,4.493295148917125630e+02,4.493295148917125630e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,4.787350152082270256e+02,2.020203079799128147e+02,1.996493809338721235e+02,1.875537628017157772e+02,1.795867137199046226e+02,1.788805922130283079e+02,1.714475276891177487e+02,1.712714313211849628e+02,1.723926890059443338e+02,1.763748335135692287e+02,1.811967538974136858e+02,1.840300111231376832e+02,1.821432244204920607e+02,1.697871753534706443e+02,1.667115049780026936e+02,1.661317850591045726e+02,1.593852881170644480e+02,1.567198857747872864e+02,1.777654501353329977e+02,1.784183608415373783e+02,1.792672718683671462e+02,1.897787422200651690e+02,1.793845396384897413e+02,1.814041316593888098e+02,4.018724668042624444e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02
8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,1.975223985114445782e+02,1.865451378258295279e+02,1.805338531955611074e+02,1.741385031880967915e+02,1.736476519989030010e+02,1.626353820387775500e+02,1.869732651706166848e+02,5.260489607774226215e+02,2.131248866171405325e+02,1.579893302340519483e+02,1.611730856792416944e+02,1.536264512485072373e+02,1.489763043612591105e+02,1.494781096056627234e+02,1.477937777540589934e+02,1.412768380194934537e+02,1.447204587891928611e+02,1.525601048003547362e+02,1.571952391598596250e+02,1.500803881355526244e+02,1.560690590710724166e+02,1.523776840942323929e+02,3.492983776038129804e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02
8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,4.014783921809093385e+02,1.815821972940281341e+02,1.853120562227060191e+02,1.804651924655667301e+02,1.808542357122782676e+02,1.783099142015453538e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,2.262755727913796306e+02,1.589010678796244633e+02,1.637144940880062904e+02,1.604416663559248093e+02,1.615301220079975053e+02,1.586819904965334729e+02,1.504217825121451426e+02,1.535307597437564766e+02,1.661889981277152515e+02,1.744489996183993981e+02,1.671513459490971343e+02,2.216559820527460545e+02,3.433436249312996438e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02
