1.571792159339068178e+02,1.571792159339068178e+02,1.571792159339068178e+02,1.571792159339068178e+02,1.571792159339068178e+02,1.571792159339068178e+02,1.571792159339068178e+02,1.571792159339068178e+02,1.619545081520357428e+02,1.581222579673378732e+02,1.634789924275656006e+02,1.668138787236435405e+02,1.631877969462446458e+02,1.668111460701498174e+02,1.632493727319597383e+02,1.668235321754701772e+02,1.656916465021841134e+02,1.645303545820283944e+02,1.650555788180384980e+02,1.689382584097104711e+02,1.711721708467293865e+02,1.715641907808133624e+02,1.708003233996006713e+02,1.771579343970972786e+02,1.740085149584355406e+02,1.693806067920110650e+02,1.720670232710897096e+02,1.765767569454239094e+02,1.858468442522304258e+02,1.835907643418444479e+02,1.794550064062192689e+02,1.770669369554733521e+02,1.742154374877255236e+02,1.785654814577308400e+02,1.809956562849518775e+02,1.753376016727163176e+02,1.719862451427381131e+02,1.722359914287713991e+02,1.722359914287713991e+02,1.722359914287713991e+02,1.722359914287713991e+02,1.722359914287713991e+02,1.722359914287713991e+02,1.722359914287713991e+02,1.722359914287713991e+02
1.642815807553784566e+02,1.642815807553784566e+02,1.642815807553784566e+02,1.642815807553784566e+02,1.642815807553784566e+02,1.642815807553784566e+02,1.642815807553784566e+02,1.642815807553784566e+02,1.635390052547957680e+02,1.593624370915258055e+02,1.695380504196427580e+02,1.725522442833361083e+02,1.682535947987274199e+02,1.760133058629132563e+02,1.737119889767870404e+02,1.729497072336542089e+02,1.677130481455681092e+02,1.643010919004422021e+02,1.657929530995769198e+02,1.716085762360067122e+02,1.688380827361915522e+02,1.699614602395633085e+02,1.746324195784834501e+02,1.799463570684293359e+02,1.774293460515395680e+02,1.702526433048901140e+02,1.722560614400017585e+02,1.731517623155828574e+02,1.772204252303798171e+02,1.763943007398687257e+02,1.676355554707359374e+02,1.640377301189546415e+02,1.655730077865267162e+02,1.678941989990372292e+02,1.684453855077136097e+02,1.642981461611352927e+02,1.638316845291826382e+02,1.618312278326784224e+02,1.618312278326784224e+02,1.618312278326784224e+02,1.618312278326784224e+02,1.618312278326784224e+02,1.618312278326784224e+02,1.618312278326784224e+02,1.618312278326784224e+02
1.543032324697954039e+02,1.543032324697954039e+02,1.543032324697954039e+02,1.543032324697954039e+02,1.543032324697954039e+02,1.543032324697954039e+02,1.543032324697954039e+02,1.543032324697954039e+02,1.546178622440931179e+02,1.528480109866868020e+02,1.585411211416570723e+02,1.622525432417602076e+02,1.564264491602826297e+02,1.551876938960577945e+02,1.519849214046720363e+02,1.535644256204101907e+02,1.474346194581308112e+02,1.508461345663149018e+02,1.534629427437529898e+02,1.559397720354887440e+02,1.586923120065910098e+02,1.568737727054286495e+02,1.604398466008366313e+02,1.652901879814160679e+02,1.669291632208162355e+02,1.615466158834748001e+02,1.633287674219758401e+02,1.695440137986289528e+02,1.726563681895912055e+02,1.671302122815495750e+02,1.551712849959140783e+02,1.532018981636639978e+02,1.564216995930601968e+02,1.570652190026532082e+02,1.562948748667609777e+02,1.556743157160469764e+02,1.526344129087418651e+02,1.519879734970494098e+02,1.519879734970494098e+02,1.519879734970494098e+02,1.519879734970494098e+02,1.519879734970494098e+02,1.519879734970494098e+02,1.519879734970494098e+02,1.519879734970494098e+02
1.546271836012941492e+02,1.546271836012941492e+02,1.546271836012941492e+02,1.546271836012941492e+02,1.546271836012941492e+02,1.546271836012941492e+02,1.546271836012941492e+02,1.546271836012941492e+02,1.565675093254309331e+02,1.498878487719421457e+02,1.507658194436102121e+02,1.549428411410971762e+02,1.481449742374830123e+02,1.527326034750380188e+02,1.499951723185311607e+02,1.501623710810587511e+02,1.396067734041456561e+02,1.360690633193881922e+02,1.376285620365773923e+02,1.378126986732039825e+02,1.421591201357866225e+02,1.385591490322816242e+02,1.424118982969739307e+02,1.402229909516166231e+02,1.390316427724020230e+02,1.357767357104371797e+02,1.406555496560186498e+02,1.451608175130329528e+02,1.508244278698366543e+02,1.475579731108247472e+02,1.426720518732342100e+02,1.401695353895999290e+02,1.450149578165494688e+02,1.420789150258218569e+02,1.410824262997705034e+02,1.411136478695842982e+02,1.371822895369462287e+02,1.398705699592366614e+02,1.398705699592366614e+02,1.398705699592366614e+02,1.398705699592366614e+02,1.398705699592366614e+02,1.398705699592366614e+02,1.398705699592366614e+02,1.398705699592366614e+02
1.491179950121287447e+02,1.491179950121287447e+02,1.491179950121287447e+02,1.491179950121287447e+02,1.491179950121287447e+02,1.491179950121287447e+02,1.491179950121287447e+02,1.491179950121287447e+02,1.519409643458293147e+02,1.485315670212051486e+02,1.463858653076837300e+02,1.508425349496054366e+02,1.481932414741527850e+02,1.516846975339602750e+02,1.493246288511766409e+02,1.512869278661821966e+02,1.474688843659423867e+02,1.440848348034798789e+02,1.452525472407789664e+02,1.454660264035149737e+02,1.462192822560022876e+02,1.414636199605908189e+02,1.455952465020827162e+02,1.472248918787107925e+02,1.451146486239808837e+02,1.440409378024173748e+02,1.535556799753078678e+02,1.606519978628095657e+02,1.588913931529689876e+02,1.560943816530428592e+02,1.598547436827834929e+02,1.545287003035280406e+02,1.613605273309533459e+02,1.623409103646194467e+02,1.566667412333176514e+02,1.556403722869831086e+02,1.511730453136217420e+02,1.498962320949450771e+02,1.498962320949450771e+02,1.498962320949450771e+02,1.498962320949450771e+02,1.498962320949450771e+02,1.498962320949450771e+02,1.498962320949450771e+02,1.498962320949450771e+02
1.608948960734440732e+02,1.608948960734440732e+02,1.608948960734440732e+02,1.608948960734440732e+02,1.608948960734440732e+02,1.608948960734440732e+02,1.608948960734440732e+02,1.608948960734440732e+02,1.641677530831078116e+02,8.211231911447857783e+02,1.816951938512545439e+02,1.626735249390227693e+02,1.583959998853354421e+02,1.610603612078756441e+02,1.620074607284924184e+02,1.743573634742536456e+02,1.704680733436102287e+02,1.697010243019651341e+02,1.750335257673596914e+02,1.751389410530761666e+02,1.791099535632486095e+02,1.801316507207874906e+02,1.825339919788956990e+02,1.789202104172520365e+02,1.715287093178974089e+02,1.679811399391320776e+02,1.724789104575511942e+02,1.736830470080104476e+02,1.729934014964539415e+02,1.692184635623712836e+02,1.707404093274970194e+02,1.701104037253552974e+02,1.699372832729140441e+02,1.718471156821345573e+02,1.708995090205211795e+02,1.717497862074678778e+02,1.701590389959597189e+02,1.649168739636278076e+02,1.649168739636278076e+02,1.649168739636278076e+02,1.649168739636278076e+02,1.649168739636278076e+02,1.649168739636278076e+02,1.649168739636278076e+02,1.649168739636278076e+02
1.815117430827327780e+02,1.815117430827327780e+02,1.815117430827327780e+02,1.815117430827327780e+02,1.815117430827327780e+02,1.815117430827327780e+02,1.815117430827327780e+02,1.815117430827327780e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,1.793340165296827990e+02,1.747111561872788172e+02,1.774145110917680199e+02,1.788215339567632611e+02,1.890255067384475751e+02,1.871682782790618944e+02,1.886325693267746999e+02,1.917792027271051438e+02,1.852509526755328579e+02,1.870099529205433271e+02,1.845382255183436939e+02,1.873441386676693128e+02,1.874078506565986970e+02,1.809693596601061358e+02,1.760425248495896255e+02,1.815081475941328506e+02,1.807722352166517510e+02,1.808943755587256419e+02,1.807494974556529712e+02,1.786818786034274353e+02,1.798951561122181033e+02,1.772709220679184625e+02,1.820704248711990942e+02,1.894270463162890792e+02,1.943815495269761584e+02,1.960876703593812067e+02,1.883339189537682046e+02,1.883339189537682046e+02,1.883339189537682046e+02,1.883339189537682046e+02,1.883339189537682046e+02,1.883339189537682046e+02,1.883339189537682046e+02,1.883339189537682046e+02
4.174673404987291292e+02,4.174673404987291292e+02,4.174673404987291292e+02,4.174673404987291292e+02,4.174673404987291292e+02,4.174673404987291292e+02,4.174673404987291292e+02,4.174673404987291292e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,4.349057754926201937e+02,1.665259441093586190e+02,1.658443350914622840e+02,1.686939053486809712e+02,1.704495377194492107e+02,1.702012697379623773e+02,1.771571896033352402e+02,1.768863017451435553e+02,1.818531422149019363e+02,1.842841481744030432e+02,1.827871935390305964e+02,1.821626256060729077e+02,1.797937144413491239e+02,1.730028769870397127e+02,1.726930414676355383e+02,1.782721450338399904e+02,1.783946363017527972e+02,1.775129863691963408e+02,1.767232748140962713e+02,1.706356160538338997e+02,1.709168767219666165e+02,1.716520518921071243e+02,1.757289049986389102e+02,1.806079174562736398e+02,4.266906197061417743e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02
8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,1.925399119546212887e+02,1.884264039465039673e+02,1.866344625787837401e+02,1.855436153309591134e+02,1.874155048272458828e+02,1.861366734818654152e+02,2.134766362328192315e+02,5.668441702478157822e+02,2.491972702898098078e+02,1.878980450188236375e+02,1.883864478240532776e+02,1.847920754482217092e+02,1.797975337503053481e+02,1.783412137665252146e+02,1.857208777064275864e+02,1.834104239665476541e+02,1.755129492466177510e+02,1.769716088591729317e+02,1.729139695345888583e+02,1.701175732780201599e+02,1.738380827694795414e+02,1.745961115871549225e+02,3.758283198029849359e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02
8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,4.086740550585648180e+02,1.838041941562690340e+02,1.830696337376279814e+02,1.820410227443805411e+02,1.822081723566792846e+02,1.984693425074418940e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,2.715815087556466096e+02,1.947425140268309747e+02,1.901202236381427610e+02,1.890781441674829182e+02,1.895175335130271321e+02,1.937363539900726153e+02,1.923469843131179573e+02,1.911214079970505111e+02,1.902283703724026509e+02,1.898109342980559688e+02,1.818940793720437910e+02,2.325190914977276577e+02,3.482719197125209121e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02,8.211231911447857783e+02
