1.022738814353942871e+00,1.022738814353942871e+00,1.022808074951171875e+00,1.022888064384460449e+00,1.022979021072387695e+00,1.023081421852111816e+00,1.023194789886474609e+00,1.023318529129028320e+00,1.023451209068298340e+00,1.023591279983520508e+00,1.023736715316772461e+00,1.023885965347290039e+00,1.024037480354309082e+00,1.024190664291381836e+00,1.024344921112060547e+00,1.024500250816345215e+00,1.024656534194946289e+00,1.024813890457153320e+00,1.024972081184387207e+00,1.025131344795227051e+00,1.025291323661804199e+00,1.025452375411987305e+00,1.025614261627197266e+00,1.025777339935302734e+00,1.025941491127014160e+00,1.026106953620910645e+00,1.026273608207702637e+00,1.026441454887390137e+00,1.026610374450683594e+00,1.026780486106872559e+00,1.026951670646667480e+00,1.027123928070068359e+00,1.027297377586364746e+00,1.027471899986267090e+00,1.027647614479064941e+00,1.027824401855468750e+00,1.028002381324768066e+00,1.028181552886962891e+00,1.028361797332763672e+00,1.028543233871459961e+00,1.028725862503051758e+00,1.028909802436828613e+00,1.029094934463500977e+00,1.029281258583068848e+00,1.029468894004821777e+00,1.029657721519470215e+00,1.029847741127014160e+00,1.030039072036743164e+00,1.030231595039367676e+00,1.030425310134887695e+00,1.030620455741882324e+00,1.030816793441772461e+00,1.031014442443847656e+00,1.031213283538818359e+00,1.031413555145263672e+00,1.031615138053894043e+00,1.031818151473999023e+00,1.032022356986999512e+00,1.032227993011474609e+00,1.032434940338134766e+00,1.032643318176269531e+00,1.032853007316589355e+00,1.033064007759094238e+00,1.033276438713073730e+00,1.033490300178527832e+00,1.033705592155456543e+00,1.033922314643859863e+00,1.034140467643737793e+00,1.034360051155090332e+00,1.034581065177917480e+00,1.034803509712219238e+00,1.035027503967285156e+00,1.035253047943115234e+00,1.035479903221130371e+00,1.035708427429199219e+00,1.035938382148742676e+00,1.036169886589050293e+00,1.036402940750122070e+00,1.036637425422668457e+00,1.036873579025268555e+00,1.037111282348632812e+00,1.037350535392761230e+00,1.037591338157653809e+00,1.037833809852600098e+00,1.038077950477600098e+00,1.038323640823364258e+00,1.038571000099182129e+00,1.038819909095764160e+00,1.039070606231689453e+00,1.039322972297668457e+00,1.039576888084411621e+00,1.039832592010498047e+00,1.040090084075927734e+00,1.040349125862121582e+00,1.040609955787658691e+00,1.040872454643249512e+00,1.041136860847473145e+00,1.041402935981750488e+00,1.041670799255371094e+00,1.041940450668334961e+00,1.042212009429931641e+00,1.042485356330871582e+00,1.042760491371154785e+00,1.043037414550781250e+00,1.043316245079040527e+00,1.043596982955932617e+00,1.043879628181457520e+00,1.044164061546325684e+00,1.044450402259826660e+00,1.044738769531250000e+00,1.045029044151306152e+00,1.045321226119995117e+00,1.045615315437316895e+00,1.045911550521850586e+00,1.046209692955017090e+00,1.046509861946105957e+00,1.046812057495117188e+00,1.047116279602050781e+00,1.047422528266906738e+00,1.047730922698974609e+00,1.048041343688964844e+00,1.048353791236877441e+00,1.048668503761291504e+00,1.048985242843627930e+00,1.049304127693176270e+00,1.049625158309936523e+00,1.049948334693908691e+00,1.050273776054382324e+00,1.050601482391357422e+00,1.050931334495544434e+00,1.051263332366943359e+00,1.051597714424133301e+00,1.051934361457824707e+00,1.052273273468017578e+00,1.052614569664001465e+00,1.052958130836486816e+00,1.053303956985473633e+00,1.053652167320251465e+00,1.054002881050109863e+00,1.054355859756469727e+00,1.054711222648620605e+00,1.055068969726562500e+00,1.055429339408874512e+00,1.055791974067687988e+00,1.056157231330871582e+00,1.056524991989135742e+00,1.056895136833190918e+00,1.057268023490905762e+00,1.057643294334411621e+00,1.058021187782287598e+00,1.058401703834533691e+00,1.058784842491149902e+00,1.059170603752136230e+00,1.059558987617492676e+00,1.059949994087219238e+00,1.060343742370605469e+00,1.060740232467651367e+00,1.061139464378356934e+00,1.061541318893432617e+00,1.061946034431457520e+00,1.062353610992431641e+00,1.062763929367065430e+00,1.063177108764648438e+00,1.063593149185180664e+00,1.064012050628662109e+00,1.064433813095092773e+00,1.064858555793762207e+00,1.065286278724670410e+00,1.065716862678527832e+00,1.066150546073913574e+00,1.066587209701538086e+00,1.067026853561401367e+00,1.067469477653503418e+00,1.067915320396423340e+00,1.068364262580871582e+00,1.068816304206848145e+00,1.069271445274353027e+00,1.069729804992675781e+00,1.070191383361816406e+00,1.070656299591064453e+00,1.071124315261840820e+00,1.071595668792724609e+00,1.072070240974426270e+00,1.072548270225524902e+00,1.073029518127441406e+00,1.073514223098754883e+00,1.074002385139465332e+00,1.074493885040283203e+00,1.074988842010498047e+00,1.075487256050109863e+00,1.075989246368408203e+00,1.076494693756103516e+00,1.077003836631774902e+00,1.077516555786132812e+00,1.078032851219177246e+00,1.078552722930908203e+00,1.079076409339904785e+00,1.079603791236877441e+00,1.080134868621826172e+00,1.080669641494750977e+00,1.081208348274230957e+00,1.081750750541687012e+00,1.082297086715698242e+00,1.082847237586975098e+00,1.083401322364807129e+00,1.083959460258483887e+00,1.084521412849426270e+00,1.085087537765502930e+00,1.085657596588134766e+00,1.086231827735900879e+00,1.086810111999511719e+00,1.087392568588256836e+00,1.087979197502136230e+00,1.088569998741149902e+00,1.089165091514587402e+00,1.089764475822448730e+00,1.090368151664733887e+00,1.090976119041442871e+00,1.091588497161865234e+00,1.092205286026000977e+00,1.092826485633850098e+00,1.093452215194702148e+00,1.094082474708557129e+00,1.094717264175415039e+00,1.095356702804565430e+00,1.096000790596008301e+00,1.096649527549743652e+00,1.097303032875061035e+00,1.097961187362670898e+00,1.098624229431152344e+00,1.099292039871215820e+00,1.099964737892150879e+00,1.100642323493957520e+00,1.101324796676635742e+00,1.102012395858764648e+00,1.102704882621765137e+00,1.103402614593505859e+00,1.104105353355407715e+00,1.104813337326049805e+00,1.105526447296142578e+00,1.106244802474975586e+00,1.106968522071838379e+00,1.107697486877441406e+00,1.108431935310363770e+00,1.109171748161315918e+00,1.109917044639587402e+00,1.110667824745178223e+00,1.111424207687377930e+00,1.112186193466186523e+00,1.112953782081604004e+00,1.113727092742919922e+00,1.114506244659423828e+00,1.115291118621826172e+00,1.116081833839416504e+00,1.116878509521484375e+00,1.117681145668029785e+00,1.118489861488342285e+00,1.119304537773132324e+00,1.120125293731689453e+00,1.120952367782592773e+00,1.121785521507263184e+00,1.122624993324279785e+00,1.123470783233642578e+00,1.124322891235351562e+00,1.125181436538696289e+00,1.126046538352966309e+00,1.126918196678161621e+00,1.127796411514282227e+00,1.128681302070617676e+00,1.129572987556457520e+00,1.130471467971801758e+00,1.131376743316650391e+00,1.132288932800292969e+00,1.133208036422729492e+00,1.134134173393249512e+00,1.135067462921142578e+00,1.136007905006408691e+00,1.136955499649047852e+00,1.137910366058349609e+00,1.138872623443603516e+00,1.139842271804809570e+00,1.140819430351257324e+00,1.141804218292236328e+00,1.142796516418457031e+00,1.143796443939208984e+00,1.144804239273071289e+00,1.145819902420043945e+00,1.146843314170837402e+00,1.147874832153320312e+00,1.148914337158203125e+00,1.149961948394775391e+00,1.151017785072326660e+00,1.152081847190856934e+00,1.153154253959655762e+00,1.154235124588012695e+00,1.155324459075927734e+00,1.156422376632690430e+00,1.157528877258300781e+00,1.158644199371337891e+00,1.159768462181091309e+00,1.160901427268981934e+00,1.162043571472167969e+00,1.163194656372070312e+00,1.164354920387268066e+00,1.165524482727050781e+00,1.166703343391418457e+00,1.167891621589660645e+00,1.169089436531066895e+00,1.170296788215637207e+00,1.171513915061950684e+00,1.172740817070007324e+00,1.173977613449096680e+00,1.175224304199218750e+00,1.176481127738952637e+00,1.177748203277587891e+00,1.179025411605834961e+00,1.180313110351562500e+00,1.181611299514770508e+00,1.182919979095458984e+00,1.184239387512207031e+00,1.185569524765014648e+00,1.186910629272460938e+00,1.188262701034545898e+00,1.189625859260559082e+00,1.191000342369079590e+00,1.192386031150817871e+00,1.193783283233642578e+00,1.195191979408264160e+00,1.196612358093261719e+00,1.198044657707214355e+00,1.199488759040832520e+00,1.200944900512695312e+00,1.202413320541381836e+00,1.203893899917602539e+00,1.205386877059936523e+00,1.206892490386962891e+00,1.208410739898681641e+00,1.209941744804382324e+00,1.211485624313354492e+00,1.213042736053466797e+00,1.214612841606140137e+00,1.216196417808532715e+00,1.217793345451354980e+00,1.219403982162475586e+00,1.221028327941894531e+00,1.222666621208190918e+00,1.224318861961364746e+00,1.225985407829284668e+00,1.227666258811950684e+00,1.229361653327941895e+00,1.231071591377258301e+00,1.232796430587768555e+00,1.234536170959472656e+00,1.236291170120239258e+00,1.238061308860778809e+00,1.239846944808959961e+00,1.241648316383361816e+00,1.243465423583984375e+00,1.245298385620117188e+00,1.247147679328918457e+00,1.249013185501098633e+00,1.250895142555236816e+00,1.252793908119201660e+00,1.254709482192993164e+00,1.256642103195190430e+00,1.258592009544372559e+00,1.260559439659118652e+00,1.262544393539428711e+00,1.264547228813171387e+00,1.266568064689636230e+00,1.268607139587402344e+00,1.270664691925048828e+00,1.272740960121154785e+00,1.274835944175720215e+00,1.276950120925903320e+00,1.279083609580993652e+00,1.281236648559570312e+00,1.283409476280212402e+00,1.285602331161499023e+00,1.287815332412719727e+00,1.290048718452453613e+00,1.292302966117858887e+00,1.294578075408935547e+00,1.296874403953552246e+00,1.299192190170288086e+00,1.301531672477722168e+00,1.303893089294433594e+00,1.306276798248291016e+00,1.308682918548583984e+00,1.311111927032470703e+00,1.313563823699951172e+00,1.316039085388183594e+00,1.318538069725036621e+00,1.321060895919799805e+00,1.323607802391052246e+00,1.326179385185241699e+00,1.328775644302368164e+00,1.331397056579589844e+00,1.334043860435485840e+00,1.336716413497924805e+00,1.339414954185485840e+00,1.342139959335327148e+00,1.344891667366027832e+00,1.347670435905456543e+00,1.350476622581481934e+00,1.353310585021972656e+00,1.356172561645507812e+00,1.359063148498535156e+00,1.361982464790344238e+00,1.364931106567382812e+00,1.367909312248229980e+00,1.370917558670043945e+00,1.373956084251403809e+00,1.377025485038757324e+00,1.380126118659973145e+00,1.383258342742919922e+00,1.386422634124755859e+00,1.389619350433349609e+00,1.392848968505859375e+00,1.396111845970153809e+00,1.399408698081970215e+00,1.402739763259887695e+00,1.406105518341064453e+00,1.409506559371948242e+00,1.412943243980407715e+00,1.416416168212890625e+00,1.419925808906555176e+00,1.423472642898559570e+00,1.427057266235351562e+00,1.430680155754089355e+00,1.434341907501220703e+00,1.438042879104614258e+00,1.441783905029296875e+00,1.445565462112426758e+00,1.449388027191162109e+00,1.453252434730529785e+00,1.457159042358398438e+00,1.461108565330505371e+00,1.465101599693298340e+00,1.469138979911804199e+00,1.473221063613891602e+00,1.477348804473876953e+00,1.481522679328918457e+00,1.485743403434753418e+00,1.490011811256408691e+00,1.494328618049621582e+00,1.498694419860839844e+00,1.503110051155090332e+00,1.507576227188110352e+00,1.512093782424926758e+00,1.516663551330566406e+00,1.521286368370056152e+00,1.525962948799133301e+00,1.530694246292114258e+00,1.535480976104736328e+00,1.540324211120605469e+00,1.545224785804748535e+00,1.550183653831481934e+00,1.555201768875122070e+00,1.560279965400695801e+00,1.565419316291809082e+00,1.570620894432067871e+00,1.575885534286499023e+00,1.581214547157287598e+00,1.586608886718750000e+00,1.592069506645202637e+00,1.597597718238830566e+00,1.603194594383239746e+00,1.608861327171325684e+00,1.614599227905273438e+00,1.620409250259399414e+00,1.626292824745178223e+00,1.632251381874084473e+00,1.638285875320434570e+00,1.644397974014282227e+00,1.650588870048522949e+00,1.656859993934631348e+00,1.663212895393371582e+00,1.669649004936218262e+00,1.676169753074645996e+00,1.682776689529418945e+00,1.689471483230590820e+00,1.696255803108215332e+00,1.703131198883056641e+00,1.710099339485168457e+00,1.717162132263183594e+00,1.724321246147155762e+00,1.731578588485717773e+00,1.738935947418212891e+00,1.746395349502563477e+00,1.753958702087402344e+00,1.761628150939941406e+00,1.769405722618103027e+00,1.777293562889099121e+00,1.785293817520141602e+00,1.793408751487731934e+00,1.801640629768371582e+00,1.809992074966430664e+00,1.818465232849121094e+00,1.827062726020812988e+00,1.835787177085876465e+00,1.844641208648681641e+00,1.853627443313598633e+00,1.862748861312866211e+00,1.872008204460144043e+00,1.881408572196960449e+00,1.890952825546264648e+00,1.900644183158874512e+00,1.910485863685607910e+00,1.920481204986572266e+00,1.930633544921875000e+00,1.940946578979492188e+00,1.951423645019531250e+00,1.962068796157836914e+00,1.972885608673095703e+00,1.983878135681152344e+00,1.995050430297851562e+00,2.006406784057617188e+00,2.017951488494873047e+00,2.029689073562622070e+00,2.041624069213867188e+00,2.053761482238769531e+00,2.066105842590332031e+00,2.078662395477294922e+00,2.091436624526977539e+00,2.104433536529541016e+00,2.117659091949462891e+00,2.131119012832641602e+00,2.144819259643554688e+00,2.158766031265258789e+00,2.172965526580810547e+00,2.187424659729003906e+00,2.202150106430053711e+00,2.217149019241333008e+00,2.232429027557373047e+00,2.247997522354125977e+00,2.263862371444702148e+00,2.280031681060791016e+00,2.296514272689819336e+00,2.313318967819213867e+00,2.330454587936401367e+00,2.347930908203125000e+00,2.365757703781127930e+00,2.383945226669311523e+00,2.402504205703735352e+00,2.421445608139038086e+00,2.440780878067016602e+00,2.460522174835205078e+00,2.480681896209716797e+00,2.501273155212402344e+00,2.522309303283691406e+00,2.543804645538330078e+00,2.565773963928222656e+00,2.588232278823852539e+00,2.611196041107177734e+00,2.634681463241577148e+00,2.658706426620483398e+00,2.683289051055908203e+00,2.708448171615600586e+00,2.734204053878784180e+00,2.760577440261840820e+00,2.787590265274047852e+00,2.815265417098999023e+00,2.843626737594604492e+00,2.872699499130249023e+00,2.902510166168212891e+00,2.933086633682250977e+00,2.964458227157592773e+00,2.996655225753784180e+00,3.029710292816162109e+00,3.063657045364379883e+00,3.098531484603881836e+00,3.134371519088745117e+00,3.171216249465942383e+00,3.209108114242553711e+00,3.248091459274291992e+00,3.288213014602661133e+00,3.329522132873535156e+00,3.372071504592895508e+00,3.415917158126831055e+00,3.461117744445800781e+00,3.507736206054687500e+00,3.555839300155639648e+00,3.605497837066650391e+00,3.656787157058715820e+00,3.709787845611572266e+00,3.764585733413696289e+00,3.821271896362304688e+00,3.879944324493408203e+00,3.940707683563232422e+00,4.003674030303955078e+00,4.068963050842285156e+00,4.136704444885253906e+00,4.207036495208740234e+00,4.280109405517578125e+00,4.356084823608398438e+00,4.435136318206787109e+00,4.517453670501708984e+00,4.603241443634033203e+00,4.692720413208007812e+00,4.786132335662841797e+00,4.883739471435546875e+00,4.985827445983886719e+00,5.092708110809326172e+00,5.204723834991455078e+00,5.322247982025146484e+00,5.445692062377929688e+00,5.575510501861572266e+00,5.712203025817871094e+00,5.856327056884765625e+00,6.008499622344970703e+00,6.169410228729248047e+00,6.339828491210937500e+00,6.520617961883544922e+00,6.712747097015380859e+00,6.917309284210205078e+00,7.135539531707763672e+00,7.368841171264648438e+00,7.618811607360839844e+00,7.887278079986572266e+00,8.176337242126464844e+00,8.488409042358398438e+00,8.826301574707031250e+00,9.193297386169433594e+00,9.593266487121582031e+00,1.003080177307128906e+01,1.051139736175537109e+01,1.104167270660400391e+01,1.162965202331542969e+01,1.228513431549072266e+01,1.302017593383789062e+01,1.384972000122070312e+01,1.479241943359375000e+01,1.587164115905761719e+01,1.711660385131835938e+01,1.856348419189453125e+01,2.025605010986328125e+01,2.224500083923339844e+01,2.458437919616699219e+01,2.732216644287109375e+01,3.048067855834960938e+01,3.402151107788085938e+01,3.779369354248046875e+01,4.147879409790039062e+01,4.457705307006835938e+01,4.650138473510742188e+01,4.679930114746093750e+01,4.538581466674804688e+01,4.259338378906250000e+01,3.899108505249023438e+01,3.513502120971679688e+01,3.141904258728027344e+01,2.805386734008789062e+01,2.511373329162597656e+01,2.259322357177734375e+01,2.044969367980957031e+01,1.862854003906250000e+01,1.707601737976074219e+01,1.574462318420410156e+01,1.459460258483886719e+01,1.359363174438476562e+01,1.271580410003662109e+01,1.194044685363769531e+01,1.125103855133056641e+01,1.063430309295654297e+01,1.007948875427246094e+01,9.577821731567382812e+00,9.122086524963378906e+00,8.706305503845214844e+00,8.325493812561035156e+00,7.975461483001708984e+00,7.652665615081787109e+00,7.354084491729736328e+00,7.077125549316406250e+00,6.819550991058349609e+00,6.579416275024414062e+00,6.355026245117187500e+00,6.144895553588867188e+00,5.947719097137451172e+00,5.762344837188720703e+00,5.587752342224121094e+00,5.423035144805908203e+00,5.267385482788085938e+00,5.120080471038818359e+00,4.980473041534423828e+00,4.847980499267578125e+00,4.722078800201416016e+00,4.602293014526367188e+00,4.488193511962890625e+00,4.379390239715576172e+00,4.275527000427246094e+00,4.176280021667480469e+00,4.081351757049560547e+00,3.990470409393310547e+00,3.903386116027832031e+00,3.819869518280029297e+00,3.739708900451660156e+00,3.662709236145019531e+00,3.588690042495727539e+00,3.517484664916992188e+00,3.448938608169555664e+00,3.382908344268798828e+00,3.319260597229003906e+00,3.257871389389038086e+00,3.198625326156616211e+00,3.141414880752563477e+00,3.086138963699340820e+00,3.032703638076782227e+00,2.981021165847778320e+00,2.931008338928222656e+00,2.882588386535644531e+00,2.835688114166259766e+00,2.790239334106445312e+00,2.746177673339843750e+00,2.703442811965942383e+00,2.661977529525756836e+00,2.621727943420410156e+00,2.582643508911132812e+00,2.544676303863525391e+00,2.507780551910400391e+00,2.471913814544677734e+00,2.437035083770751953e+00,2.403105974197387695e+00,2.370090007781982422e+00,2.337952613830566406e+00,2.306660652160644531e+00,2.276182889938354492e+00,2.246489763259887695e+00,2.217552661895751953e+00,2.189344882965087891e+00,2.161840677261352539e+00,2.135015726089477539e+00,2.108846664428710938e+00,2.083311319351196289e+00,2.058388233184814453e+00,2.034057378768920898e+00,2.010299205780029297e+00,1.987095355987548828e+00,1.964427947998046875e+00,1.942280054092407227e+00,1.920635461807250977e+00,1.899478673934936523e+00,1.878794670104980469e+00,1.858569145202636719e+00,1.838788628578186035e+00,1.819439768791198730e+00,1.800510048866271973e+00,1.781987309455871582e+00,1.763859868049621582e+00,1.746116757392883301e+00,1.728746891021728516e+00,1.711740255355834961e+00,1.695086717605590820e+00,1.678776741027832031e+00,1.662801146507263184e+00,1.647151112556457520e+00,1.631818056106567383e+00,1.616793632507324219e+00,1.602070093154907227e+00,1.587639570236206055e+00,1.573494911193847656e+00,1.559628963470458984e+00,1.546034812927246094e+00,1.532705903053283691e+00,1.519635677337646484e+00,1.506818175315856934e+00,1.494247317314147949e+00,1.481917381286621094e+00,1.469822764396667480e+00,1.457958102226257324e+00,1.446318268775939941e+00,1.434898138046264648e+00,1.423692822456359863e+00,1.412697672843933105e+00,1.401908159255981445e+00,1.391319870948791504e+00,1.380928516387939453e+00,1.370730042457580566e+00,1.360720396041870117e+00,1.350895762443542480e+00,1.341252326965332031e+00,1.331786513328552246e+00,1.322494864463806152e+00,1.313373923301696777e+00,1.304420351982116699e+00,1.295631051063537598e+00,1.287002801895141602e+00,1.278532743453979492e+00,1.270217895507812500e+00,1.262055397033691406e+00,1.254042625427246094e+00,1.246176838874816895e+00,1.238455653190612793e+00,1.230876326560974121e+00,1.223436713218688965e+00,1.216134309768676758e+00,1.208966851234436035e+00,1.201932311058044434e+00,1.195028424263000488e+00,1.188253045082092285e+00,1.181604385375976562e+00,1.175080299377441406e+00,1.168679118156433105e+00,1.162398934364318848e+00,1.156237959861755371e+00,1.150194525718688965e+00,1.144266963005065918e+00,1.138453602790832520e+00,1.132753133773803711e+00,1.127163887023925781e+00,1.121684432029724121e+00,1.116313457489013672e+00,1.111049532890319824e+00,1.105891346931457520e+00,1.100837826728820801e+00,1.095887422561645508e+00,1.091039180755615234e+00,1.086292028427124023e+00,1.081644654273986816e+00,1.077096223831176758e+00,1.072645545005798340e+00,1.068291783332824707e+00,1.064033985137939453e+00,1.059871196746826172e+00,1.055802583694458008e+00,1.051827549934387207e+00,1.047945022583007812e+00,1.044154286384582520e+00,1.040454864501953125e+00,1.036845803260803223e+00,1.033326625823974609e+00,1.029896736145019531e+00,1.026555418968200684e+00,1.023302197456359863e+00,1.020136594772338867e+00,1.017058134078979492e+00,1.014066338539123535e+00,1.011160731315612793e+00,1.008341193199157715e+00,1.005607247352600098e+00,1.002958536148071289e+00,1.000394821166992188e+00,9.979159235954284668e-01,9.955216050148010254e-01,9.932116270065307617e-01,9.909859299659729004e-01,9.888443350791931152e-01,9.867868423461914062e-01,9.848132729530334473e-01,9.829237461090087891e-01,9.811182022094726562e-01,9.793967008590698242e-01,9.777593612670898438e-01,9.762063622474670410e-01,9.747378230094909668e-01,9.733539819717407227e-01,9.720551371574401855e-01,9.708414673805236816e-01,9.697133898735046387e-01,9.686711430549621582e-01,9.677152037620544434e-01,9.668459296226501465e-01,9.660638570785522461e-01,9.653694629669189453e-01,9.647632837295532227e-01,9.642459750175476074e-01,9.638180732727050781e-01,9.634803533554077148e-01,9.632335305213928223e-01,9.630784988403320312e-01,9.630160331726074219e-01,9.630470275878906250e-01,9.631724953651428223e-01,9.633934497833251953e-01,9.637108445167541504e-01,9.641258120536804199e-01,9.646395444869995117e-01,9.652532935142517090e-01,9.659683108329772949e-01,9.667859077453613281e-01,9.677076339721679688e-01,9.687348008155822754e-01,9.698691368103027344e-01,9.711121916770935059e-01,9.724658131599426270e-01,9.739317893981933594e-01,9.755121469497680664e-01,9.772087931632995605e-01,9.790238738059997559e-01,9.809595346450805664e-01,9.830180406570434570e-01,9.852017760276794434e-01,9.875131845474243164e-01,9.899548888206481934e-01,9.925296902656555176e-01,9.952403306961059570e-01,9.980897307395935059e-01,1.001081109046936035e+00,1.004217624664306641e+00,1.007502794265747070e+00,1.010940313339233398e+00,1.014533877372741699e+00,1.018287658691406250e+00,1.022205471992492676e+00,1.026291966438293457e+00,1.030551314353942871e+00,1.034988284111022949e+00,1.039607763290405273e+00,1.044414997100830078e+00,1.049415469169616699e+00,1.054614663124084473e+00,1.060018658638000488e+00,1.065633416175842285e+00,1.071465849876403809e+00,1.077522516250610352e+00,1.083811163902282715e+00,1.090339422225952148e+00,1.097115397453308105e+00,1.104147791862487793e+00,1.111445426940917969e+00,1.119017601013183594e+00,1.126874208450317383e+00,1.135025501251220703e+00,1.143482685089111328e+00,1.152257204055786133e+00,1.161361336708068848e+00,1.170807957649230957e+00,1.180610656738281250e+00,1.190783739089965820e+00,1.201342582702636719e+00,1.212303876876831055e+00,1.223685383796691895e+00,1.235505700111389160e+00,1.247784733772277832e+00,1.260543584823608398e+00,1.273804187774658203e+00,1.287590146064758301e+00,1.301926255226135254e+00,1.316839575767517090e+00,1.332358837127685547e+00,1.348514676094055176e+00,1.365339994430541992e+00,1.382869482040405273e+00,1.401140570640563965e+00,1.420193791389465332e+00,1.440073251724243164e+00,1.460827469825744629e+00,1.482508897781372070e+00,1.505173921585083008e+00,1.528883457183837891e+00,1.553702354431152344e+00,1.579700708389282227e+00,1.606954693794250488e+00,1.635547518730163574e+00,1.665570378303527832e+00,1.697123050689697266e+00,1.730314254760742188e+00,1.765262246131896973e+00,1.802096366882324219e+00,1.840959906578063965e+00,1.882013559341430664e+00,1.925438642501831055e+00,1.971440076828002930e+00,2.020247220993041992e+00,2.072115182876586914e+00,2.127326726913452148e+00,2.186194896697998047e+00,2.249072074890136719e+00,2.316356897354125977e+00,2.388506174087524414e+00,2.466042757034301758e+00,2.549563169479370117e+00,2.639745712280273438e+00,2.737364530563354492e+00,2.843316078186035156e+00,2.958661079406738281e+00,3.084681272506713867e+00,3.222942829132080078e+00,3.375362396240234375e+00,3.544267892837524414e+00,3.732464313507080078e+00,3.943328619003295898e+00,4.180962085723876953e+00,4.450432777404785156e+00,4.758102893829345703e+00,5.112000942230224609e+00,5.522110462188720703e+00,6.000419139862060547e+00,6.560494422912597656e+00,7.216406345367431641e+00,7.980862617492675781e+00,8.862629890441894531e+00,9.863550186157226562e+00,1.097575759887695312e+01,1.217988395690917969e+01,1.344501686096191406e+01,1.473075866699218750e+01,1.599112415313720703e+01,1.717930603027343750e+01,1.717930603027343750e+01
