0,1,2
0.01,-4.540273e-56,-8.997824e-136
0.02,-1.16791e-55,-9.350455e-123
0.03,-3.456833e-55,-6.288039e-115
0.04,-1.026266e-54,-3.382388e-109
0.05,-3.0227690000000003e-54,-1.2242819999999999e-104
0.06,-8.854519e-54,-7.711349000000001e-101
0.07,-2.582007e-53,-1.412026e-97
0.08,-7.495848e-53,-1.025951e-94
0.09,-2.1664010000000003e-52,-3.626865e-92
0.1,-6.233111e-52,-7.185631999999999e-90
0.11,-1.7853279999999998e-51,-8.838478e-88
0.12,-5.0907139999999995e-51,-7.286979e-86
0.13,-1.445062e-50,-4.271472e-84
0.14,-4.0835819999999996e-50,-1.864715e-82
0.15,-1.148796e-49,-6.292237e-81
0.16,-3.217297e-49,-1.691683e-79
0.17,-8.969863e-49,-3.7156249999999997e-78
0.18,-2.489583e-48,-6.8083939999999996e-77
0.19,-6.878809e-48,-1.0593870000000001e-75
0.2,-1.892107e-47,-1.421138e-74
0.21,-5.181118e-47,-1.66516e-73
0.22,-1.412364e-46,-1.723611e-72
0.23,-3.832786e-46,-1.59184e-71
0.24,-1.035446e-45,-1.323258e-70
0.25,-2.78474e-45,-9.978405e-70
0.26,-7.455663e-45,-6.873582e-69
0.27,-1.9871549999999999e-44,-4.352617e-68
0.28,-5.272553999999999e-44,-2.548344e-67
0.29,-1.392688e-43,-1.3867460000000002e-66
0.3,-3.6620960000000005e-43,-7.048424e-66
0.31,-9.586248e-43,-3.3615009999999997e-65
0.32,-2.4981029999999998e-42,-1.510795e-64
0.33,-6.480586e-42,-6.425602e-64
0.34,-1.673633e-41,-2.596612e-63
0.35,-4.302772e-41,-1.000915e-62
0.36,-1.101229e-40,-3.694682e-62
0.37,-2.805747e-40,-1.31108e-61
0.38,-7.1163990000000004e-40,-4.489862e-61
0.39,-1.796854e-39,-1.489568e-60
0.4,-4.5165360000000005e-39,-4.8057790000000003e-60
0.41,-1.130156e-38,-1.513406e-59
0.42,-2.8152109999999996e-38,-4.668482e-59
0.43,-6.981083999999999e-38,-1.415333e-58
0.44,-1.723352e-37,-4.229581e-58
0.45,-4.235102e-37,-1.2491449999999999e-57
0.46,-1.036077e-36,-3.653743e-57
0.47,-2.523241e-36,-1.060262e-56
0.48,-6.117344e-36,-3.0563129999999997e-56
0.49,-1.4764019999999999e-35,-8.759798e-56
0.5,-3.54718e-35,-2.497906e-55
0.51,-8.483961e-35,-7.089588e-55
0.52,-2.019996e-34,-2.0032600000000002e-54
0.53,-4.787824e-34,-5.636217e-54
0.54,-1.129696e-33,-1.5790910000000002e-53
0.55,-2.653506e-33,-4.405681e-53
0.56,-6.204596000000001e-33,-1.224093e-52
0.57,-1.444247e-32,-3.387002e-52
0.58,-3.346596e-32,-9.332917e-52
0.59,-7.719671000000001e-32,-2.5610689999999998e-51
0.6,-1.772669e-31,-6.998862e-51
0.61,-4.052183e-31,-1.904741e-50
0.62,-9.221107e-31,-5.162343e-50
0.63,-2.088858e-30,-1.393351e-49
0.64,-4.710493e-30,-3.745214e-49
0.65,-1.057438e-29,-1.0025259999999999e-48
0.66,-2.363055e-29,-2.6724989999999998e-48
0.67,-5.25682e-29,-7.094836999999999e-48
0.68,-1.164131e-28,-1.87573e-47
0.69,-2.5663160000000002e-28,-4.938573e-47
0.7,-5.631795e-28,-1.294899e-46
0.71,-1.230302e-27,-3.38122e-46
