0,1,2
0.01,-4.643849e-56,-1.801305e-127
0.02,-1.2334630000000001e-55,-1.767408e-114
0.03,-3.7344950000000005e-55,-1.114049e-106
0.04,-1.1069990000000001e-54,-5.5737410000000004e-101
0.05,-3.253706e-54,-1.8617780000000001e-96
0.06,-9.525666000000001e-54,-1.07364e-92
0.07,-2.7768690000000003e-53,-1.785627e-89
0.08,-8.058506000000001e-53,-1.168994e-86
0.09,-2.3280650000000002e-52,-3.6936340000000002e-84
0.1,-6.695509e-52,-6.487865e-82
0.11,-1.9169909999999998e-51,-7.017529e-80
0.12,-5.463912e-51,-5.046106999999999e-78
0.13,-1.550366e-50,-2.55857e-76
0.14,-4.379372e-50,-9.581378000000001e-75
0.15,-1.231504e-49,-2.750298e-73
0.16,-3.447517e-49,-6.2373e-72
0.17,-9.607783e-49,-1.145889e-70
0.18,-2.6655439999999998e-48,-1.7414510000000002e-69
0.19,-7.361972999999999e-48,-2.228455e-68
0.2,-2.024175e-47,-2.437889e-67
0.21,-5.540479e-47,-2.310192e-66
0.22,-1.509703e-46,-1.918221e-65
0.23,-4.095252e-46,-1.409892e-64
0.24,-1.105896e-45,-9.257061999999999e-64
0.25,-2.972982e-45,-5.474812e-63
0.26,-7.956357e-45,-2.93911e-62
0.27,-2.119728e-44,-1.442682e-61
0.28,-5.621985e-44,-6.520526e-61
0.29,-1.4843710000000002e-43,-2.732534e-60
0.3,-3.90156e-43,-1.069206e-59
0.31,-1.0208849999999999e-42,-3.934532e-59
0.32,-2.659244e-42,-1.371806e-58
0.33,-6.895753999999999e-42,-4.566597e-58
0.34,-1.780112e-41,-1.462743e-57
0.35,-4.574614e-41,-4.542765e-57
0.36,-1.1703160000000001e-40,-1.377586e-56
0.37,-2.980526e-40,-4.104235e-56
0.38,-7.55655e-40,-1.207258e-55
0.39,-1.907194e-39,-3.5187030000000004e-55
0.4,-4.791884e-39,-1.018603e-54
0.41,-1.198554e-38,-2.932695e-54
0.42,-2.9843439999999996e-38,-8.403807e-54
0.43,-7.397402999999999e-38,-2.397554e-53
0.44,-1.825361e-37,-6.81072e-53
0.45,-4.483911e-37,-1.926471e-52
0.46,-1.0964869999999999e-36,-5.425975e-52
0.47,-2.669243e-36,-1.521728e-51
0.48,-6.468602e-36,-4.249514e-51
0.49,-1.560523e-35,-1.1816359999999999e-50
0.5,-3.747717e-35,-3.271674e-50
0.51,-8.959839e-35,-9.019826e-50
0.52,-2.132406e-34,-2.4760989999999998e-49
0.53,-5.052142e-34,-6.7682969999999996e-49
0.54,-1.1915620000000001e-33,-1.8421799999999998e-48
0.55,-2.797648e-33,-4.9925929999999994e-48
0.56,-6.538895000000001e-33,-1.347291e-47
0.57,-1.521423e-32,-3.62024e-47
0.58,-3.52395e-32,-9.686218e-47
0.59,-8.125369e-32,-2.580547e-46
0.6,-1.865047e-31,-6.84557e-46
0.61,-4.261565e-31,-1.808206e-45
0.62,-9.693506000000001e-31,-4.755828e-45
0.63,-2.19495e-30,-1.245502e-44
0.64,-4.947662e-30,-3.247897e-44
0.65,-1.110213e-29,-8.433341e-44
0.66,-2.4799530000000002e-29,-2.180401e-43
0.67,-5.514559000000001e-29,-5.613223e-43
0.68,-1.2206970000000002e-28,-1.438888e-42
0.69,-2.6898870000000003e-28,-3.672659e-42
0.7,-5.900504e-28,-9.334103999999999e-42
0.71,-1.2884640000000001e-27,-2.362125e-41
0.72,-2.800809e-27,-5.952112999999999e-41
0.73,-6.0606880000000005e-27,-1.493404e-40
0.74,-1.305531e-26,-3.730963e-40
0.75,-2.7994879999999997e-26,-9.281151e-40
0.76,-5.975795e-26,-2.2988990000000003e-39
0.77,-1.269808e-25,-5.66989e-39
0.78,-2.685993e-25,-1.392406e-38
0.79,-5.655824e-25,-3.404816e-38
0.8,-1.185524e-24,-8.290050999999999e-38
0.81,-2.473704e-24,-2.009817e-37
0.82,-5.138157e-24,-4.85167e-37
0.83,-1.0624020000000001e-23,-1.166168e-36
0.84,-2.1867100000000002e-23,-2.791038e-36
0.85,-4.4803710000000006e-23,-6.651276e-36
0.86,-9.138116000000001e-23,-1.578259e-35
0.87,-1.8553180000000002e-22,-3.728942e-35
0.88,-3.7497190000000003e-22,-8.772562e-35
0.89,-7.543916e-22,-2.054946e-34
0.9,-1.510818e-21,-4.792999e-34
0.91,-3.011921e-21,-1.113132e-33
0.92,-5.9771049999999996e-21,-2.574058e-33
0.93,-1.180737e-20,-5.926819e-33
0.94,-2.3218249999999998e-20,-1.358803e-32
0.95,-4.544847e-20,-3.101861e-32
0.96,-8.855677e-20,-7.050481e-32
0.97,-1.717655e-19,-1.595679e-31
0.98,-3.316357e-19,-3.595854e-31
0.99,-6.373775999999999e-19,-8.068411e-31
1.0,-1.219387e-18,-1.802615e-30
1.01,-2.322175e-18,-4.01002e-30
1.02,-4.402058e-18,-8.882153e-30
1.03,-8.306599e-18,-1.9589240000000002e-29
1.04,-1.560258e-17,-4.301741e-29
1.05,-2.917256e-17,-9.405839e-29
1.06,-5.4294570000000006e-17,-2.047751e-28
1.07,-1.005868e-16,-4.438973e-28
1.08,-1.85493e-16,-9.581051e-28
1.09,-3.404982e-16,-2.0590580000000002e-27
1.1,-6.221596e-16,-4.406038e-27
1.11,-1.131586e-15,-9.387536e-27
1.12,-2.048663e-15,-1.9914899999999998e-26
1.13,-3.691901e-15,-4.2065629999999997e-26
1.14,-6.622542e-15,-8.847051999999999e-26
1.15,-1.182479e-14,-1.852641e-25
1.16,-2.101623e-14,-3.862824e-25
1.17,-3.717988e-14,-8.019343e-25
1.18,-6.547133e-14,-1.657648e-24
1.19,-1.147581e-13,-3.4116539999999996e-24
1.2,-2.00218e-13,-6.991268e-24
1.21,-3.477036e-13,-1.4264770000000002e-23
1.22,-6.010352e-13,-2.897948e-23
1.23,-1.034127e-12,-5.861826e-23
1.24,-1.771046e-12,-1.180568e-22
1.25,-3.01902e-12,-2.367358e-22
1.26,-5.122486e-12,-4.726626e-22
1.27,-8.651128e-12,-9.396198e-22
1.28,-1.454253e-11,-1.859798e-21
1.29,-2.433219e-11,-3.665148e-21
1.3,-4.052231e-11,-7.191649e-21
1.31,-6.71703e-11,-1.4049989999999998e-20
1.32,-1.108227e-10,-2.732958e-20
1.33,-1.819896e-10,-5.2929619999999995e-20
1.34,-2.974601e-10,-1.02064e-19
1.35,-4.839196e-10,-1.959537e-19
1.36,-7.835705e-10,-3.7457639999999995e-19
1.37,-1.262819e-09,-7.129066999999999e-19
1.38,-2.025629e-09,-1.350919e-18
