0,1,2
0.01,-1.6684430000000002e-55,-1.642721e-66
0.02,-4.301802e-55,-3.263949e-63
0.03,-1.2815250000000001e-54,-2.994789e-61
0.04,-3.806491e-54,-7.171247e-60
0.05,-1.120594e-53,-8.061552e-59
0.06,-3.281666e-53,-5.614605e-58
0.07,-9.568249e-53,-2.834663e-57
0.08,-2.7774510000000003e-52,-1.148862e-56
0.09,-8.026221e-52,-4.023218e-56
0.1,-2.30899e-51,-1.2869210000000001e-55
0.11,-6.61272e-51,-3.9150220000000005e-55
0.12,-1.8853219999999998e-50,-1.1623570000000001e-54
0.13,-5.351038999999999e-50,-3.413714e-54
0.14,-1.511951e-49,-9.970341000000001e-54
0.15,-4.252888e-49,-2.899864e-53
0.16,-1.190904e-48,-8.399412e-53
0.17,-3.319829e-48,-2.422449e-52
0.18,-9.212992999999999e-48,-6.955917e-52
0.19,-2.545257e-47,-1.988544e-51
0.2,-7.000163e-47,-5.659715e-51
0.21,-1.916594e-46,-1.603736e-50
0.22,-5.223926e-46,-4.524283e-50
0.23,-1.417454e-45,-1.270707e-49
0.24,-3.828825e-45,-3.553203e-49
0.25,-1.029595e-44,-9.891748e-49
0.26,-2.7562049999999996e-44,-2.741602e-48
0.27,-7.345148999999999e-44,-7.565088999999999e-48
0.28,-1.948648e-43,-2.078269e-47
0.29,-5.146469e-43,-5.684177e-47
0.3,-1.353096e-42,-1.547787e-46
0.31,-3.541528e-42,-4.195971e-46
0.32,-9.227739e-42,-1.132482e-45
0.33,-2.393549e-41,-3.043039e-45
0.34,-6.180609999999999e-41,-8.140685e-45
0.35,-1.5887740000000001e-40,-2.1681609999999999e-44
0.36,-4.065691e-40,-5.749087999999999e-44
0.37,-1.035733e-39,-1.5176900000000002e-43
0.38,-2.6266500000000003e-39,-3.988815e-43
0.39,-6.631277000000001e-39,-1.0437129999999999e-42
0.4,-1.6666039999999998e-38,-2.7189079999999998e-42
0.41,-4.169728e-38,-7.05154e-42
0.42,-1.038538e-37,-1.820746e-41
0.43,-2.574998e-37,-4.680479e-41
0.44,-6.3558e-37,-1.197862e-40
0.45,-1.5617169999999998e-36,-3.052099e-40
0.46,-3.8200819999999995e-36,-7.742219000000001e-40
0.47,-9.302102e-36,-1.9552720000000002e-39
0.48,-2.2549e-35,-4.916133e-39
0.49,-5.441402e-35,-1.230593e-38
0.5,-1.307168e-34,-3.0667589999999997e-38
0.51,-3.125997e-34,-7.608847e-38
0.52,-7.441871e-34,-1.8794539999999999e-37
0.53,-1.763647e-33,-4.621876e-37
0.54,-4.160797e-33,-1.131562e-36
0.55,-9.771849000000001e-33,-2.758107e-36
0.56,-2.284608e-32,-6.692939999999999e-36
0.57,-5.317176e-32,-1.616945e-35
0.58,-1.231925e-31,-3.889073e-35
0.59,-2.8413280000000003e-31,-9.312555e-35
0.6,-6.523663000000001e-31,-2.2200539999999998e-34
0.61,-1.4910579999999999e-30,-5.269016999999999e-34
0.62,-3.392577e-30,-1.2449930000000001e-33
0.63,-7.684168e-30,-2.928703e-33
0.64,-1.732589e-29,-6.8589e-33
0.65,-3.888886e-29,-1.599204e-32
0.66,-8.689314e-29,-3.712132e-32
0.67,-1.9327510000000002e-28,-8.578527e-32
0.68,-4.279528e-28,-1.9736560000000003e-31
0.69,-9.432897e-28,-4.5206340000000005e-31
0.7,-2.0697740000000003e-27,-1.030851e-30
0.71,-4.5209430000000004e-27,-2.340245e-30
0.72,-9.830211e-27,-5.2892559999999996e-30
0.73,-2.127766e-26,-1.1901340000000001e-29
0.74,-4.584705e-26,-2.6660250000000004e-29
0.75,-9.833885e-26,-5.945656e-29
0.76,-2.099735e-25,-1.320085e-28
0.77,-4.46302e-25,-2.9179010000000003e-28
0.78,-9.443168000000001e-25,-6.421036e-28
0.79,-1.98898e-24,-1.4067120000000001e-27
0.8,-4.1702939999999996e-24,-3.068105e-27
0.81,-8.704133e-24,-6.661931e-27
0.82,-1.80845e-23,-1.4401049999999998e-26
0.83,-3.740323e-23,-3.0992179999999997e-26
0.84,-7.700741000000001e-23,-6.640084e-26
0.85,-1.578252e-22,-1.416309e-25
0.86,-3.21988e-22,-3.007494e-25
0.87,-6.539160000000001e-22,-6.357899e-25
0.88,-1.321973e-21,-1.338086e-24
0.89,-2.660363e-21,-2.8035969999999998e-24
0.9,-5.329372e-21,-5.8480029999999996e-24
0.91,-1.062741e-20,-1.2143940000000002e-23
0.92,-2.109571e-20,-2.510564e-23
0.93,-4.1684609999999995e-20,-5.1670400000000004e-23
0.94,-8.199194999999999e-20,-1.058695e-22
0.95,-1.6053879999999998e-19,-2.159523e-22
0.96,-3.1289669999999997e-19,-4.385328e-22
0.97,-6.07063e-19,-8.865497e-22
0.98,-1.172404e-18,-1.7842679999999998e-21
0.99,-2.253879e-18,-3.574973e-21
1.0,-4.313136e-18,-7.130835e-21
1.01,-8.216065e-18,-1.415996e-20
1.02,-1.557908e-17,-2.799224e-20
