0,1,2
0.01,-1.771891e-55,-6.076111e-60
0.02,-4.5732420000000005e-55,-4.004749e-58
0.03,-1.364279e-54,-4.1505919999999996e-57
0.04,-4.052388e-54,-2.12137e-56
0.05,-1.192832e-53,-7.814742e-56
0.06,-3.4930340000000003e-53,-2.478054e-55
0.07,-1.0184280000000001e-52,-7.419452e-55
0.08,-2.9562030000000003e-52,-2.1853910000000001e-54
0.09,-8.542565e-52,-6.410827e-54
0.1,-2.4574729999999998e-51,-1.875257e-53
0.11,-7.037786999999999e-51,-5.464981e-53
0.12,-2.0064609999999998e-50,-1.585837e-52
0.13,-5.694719999999999e-50,-4.5814230000000005e-52
0.14,-1.609018e-49,-1.317664e-51
0.15,-4.525809e-49,-3.772875e-51
0.16,-1.2672959999999999e-48,-1.0754859999999998e-50
0.17,-3.532693e-48,-3.052123e-50
0.18,-9.803472999999999e-48,-8.623099e-50
0.19,-2.708319e-47,-2.425431e-49
0.2,-7.448438e-47,-6.791701e-49
0.21,-2.039276e-46,-1.893355e-48
0.22,-5.558171e-46,-5.254715e-48
0.23,-1.508109e-45,-1.451877e-47
0.24,-4.073597e-45,-3.993687e-47
0.25,-1.095388e-44,-1.0936570000000001e-46
0.26,-2.932256e-44,-2.981615e-46
0.27,-7.814112999999999e-44,-8.092538e-46
0.28,-2.073009e-43,-2.186657e-45
0.29,-5.474772e-43,-5.882188e-45
0.3,-1.439375e-42,-1.575286e-44
0.31,-3.767253e-42,-4.1999319999999995e-44
0.32,-9.815630999999999e-42,-1.1147740000000001e-43
0.33,-2.545974e-41,-2.9457330000000003e-43
0.34,-6.574029999999999e-41,-7.749278e-43
0.35,-1.689862e-40,-2.029507e-42
0.36,-4.324264e-40,-5.291525e-42
0.37,-1.101576e-39,-1.3735109999999999e-41
0.38,-2.7935560000000003e-39,-3.549312e-41
0.39,-7.052465000000001e-39,-9.130964e-41
0.4,-1.7724129999999998e-38,-2.338565e-40
0.41,-4.4343369999999996e-38,-5.962689e-40
0.42,-1.104415e-37,-1.513543e-39
0.43,-2.738263e-37,-3.824784e-39
0.44,-6.758606e-37,-9.622289000000001e-39
0.45,-1.6606489999999998e-36,-2.409955e-38
0.46,-4.0619709999999996e-36,-6.008947999999999e-38
0.47,-9.890855e-36,-1.49158e-37
0.48,-2.397555e-35,-3.6859799999999998e-37
0.49,-5.785498e-35,-9.068124e-37
0.5,-1.389792e-34,-2.220955e-36
0.51,-3.3235e-34,-5.4152649999999996e-36
0.52,-7.911845e-34,-1.314489e-35
0.53,-1.874976e-33,-3.176517e-35
0.54,-4.42333e-33,-7.641914e-35
0.55,-1.038815e-32,-1.830246e-34
0.56,-2.428632e-32,-4.363883e-34
0.57,-5.652227e-32,-1.03584e-33
0.58,-1.309518e-31,-2.447752e-33
