0,1,2
0.01,-4.881572e-56,-4.5384369999999996e-91
0.02,-1.398789e-55,-8.401922e-79
0.03,-4.144276e-55,-7.873697999999999e-72
0.04,-1.223585e-54,-4.558751e-67
0.05,-3.596505e-54,-1.3581e-63
0.06,-1.0523880000000001e-53,-5.322559e-61
0.07,-3.0656330000000003e-53,-4.528485e-59
0.08,-8.890222e-53,-1.1327449999999999e-57
0.09,-2.5665720000000003e-52,-1.038369e-56
0.1,-7.376365e-52,-4.449698e-56
0.11,-2.11047e-51,-1.302374e-55
0.12,-6.011236e-51,-3.721739e-55
0.13,-1.704495e-50,-1.096073e-54
0.14,-4.811442e-50,-3.2255580000000004e-54
0.15,-1.352078e-49,-9.449791e-54
0.16,-3.782466e-49,-2.756109e-53
0.17,-1.0534039999999999e-48,-8.002526e-53
0.18,-2.92053e-48,-2.313204e-52
0.19,-8.060731e-48,-6.656668e-52
0.2,-2.214793e-47,-1.907022e-51
0.21,-6.058119e-47,-5.438888e-51
0.22,-1.649635e-46,-1.544259e-50
0.23,-4.471811e-46,-4.365009e-50
0.24,-1.206769e-45,-1.228302e-49
0.25,-3.241974e-45,-3.440966e-49
0.26,-8.670411e-45,-9.596436e-49
0.27,-2.308417e-44,-2.6643669999999998e-48
0.28,-6.11833e-44,-7.364313e-48
0.29,-1.614342e-43,-2.026397e-47
0.3,-4.2403490000000006e-43,-5.55099e-47
0.31,-1.1087949999999999e-42,-1.5138050000000001e-46
0.32,-2.886316e-42,-4.10982e-46
0.33,-7.479618999999999e-42,-1.110781e-45
0.34,-1.929557e-41,-2.988735e-45
0.35,-4.955393e-41,-8.005688e-45
0.36,-1.266895e-40,-2.134825e-44
0.37,-3.22437e-40,-5.667325e-44
0.38,-8.16941e-40,-1.497772e-43
0.39,-2.060524e-39,-3.940624e-43
0.4,-5.1737500000000003e-39,-1.032133e-42
0.41,-1.2932239999999998e-38,-2.6912709999999997e-42
0.42,-3.2179749999999995e-38,-6.986023e-42
0.43,-7.971340999999999e-38,-1.805316e-41
0.44,-1.965711e-37,-4.644368e-41
0.45,-4.825558e-37,-1.189461e-40
0.46,-1.1792729999999999e-36,-3.032658e-40
0.47,-2.86893e-36,-7.697437e-40
0.48,-6.948064e-36,-1.944993e-39
0.49,-1.67512e-35,-4.8925900000000005e-39
0.5,-4.020365e-35,-1.225204e-38
0.51,-9.605557e-35,-3.0544009999999996e-38
0.52,-2.284634e-34,-7.580393999999999e-38
0.53,-5.409379e-34,-1.87286e-37
0.54,-1.275012e-33,-4.606447e-37
0.55,-2.9916950000000003e-33,-1.1279089999999999e-36
0.56,-6.988048e-33,-2.749341e-36
0.57,-1.624911e-32,-6.671596e-36
0.58,-3.7613000000000003e-32,-1.611673e-35
0.59,-8.667241e-32,-3.875876e-35
0.6,-1.9881890000000002e-31,-9.279151e-35
0.61,-4.540129e-31,-2.211524e-34
0.62,-1.032076e-30,-5.247106e-34
0.63,-2.3355439999999997e-30,-1.239345e-33
0.64,-5.261345e-30,-2.914129e-33
0.65,-1.179879e-29,-6.821328e-33
0.66,-2.6339610000000003e-29,-1.589543e-32
0.67,-5.853457e-29,-3.687385e-32
0.68,-1.2949290000000002e-28,-8.515443e-32
0.69,-2.8517380000000004e-28,-1.957664e-31
0.7,-6.251768e-28,-4.480336e-31
0.71,-1.364348e-27,-1.020762e-30
0.72,-2.9639860000000002e-27,-2.3151489999999998e-30
0.73,-6.40996e-27,-5.227259e-30
0.74,-1.379946e-26,-1.174922e-29
0.75,-2.957304e-26,-2.6289590000000003e-29
0.76,-6.308938999999999e-26,-5.855954e-29
0.77,-1.339809e-25,-1.2985250000000001e-28
0.78,-2.8324010000000003e-25,-2.866427e-28
0.79,-5.960623e-25,-6.298968e-28
0.8,-1.248685e-24,-1.3779550000000001e-27
0.81,-2.603982e-24,-3.000805e-27
0.82,-5.40563e-24,-6.50544e-27
0.83,-1.1170620000000001e-23,-1.4039489999999998e-26
0.84,-2.2978950000000003e-23,-3.016209e-26
