0,1,2
0.01,-2.313352e-55,-6.587519e-107
0.02,-6.3602990000000006e-55,-2.703869e-99
0.03,-1.851878e-54,-1.323202e-94
0.04,-5.455847e-54,-3.6953579999999995e-91
0.05,-1.6062150000000001e-53,-2.023001e-88
0.06,-4.711183e-53,-3.8244849999999995e-86
0.07,-1.375816e-52,-3.407359e-84
0.08,-3.9998610000000005e-52,-1.730897e-82
0.09,-1.157651e-51,-5.685375e-81
0.1,-3.335492e-51,-1.318124e-79
0.11,-9.567354999999999e-51,-2.298892e-78
0.12,-2.731959e-50,-3.163731e-77
0.13,-7.766161999999999e-50,-3.564456e-76
0.14,-2.197803e-49,-3.384564e-75
0.15,-6.191854e-49,-2.772373e-74
0.16,-1.73661e-48,-1.996684e-73
0.17,-4.8487869999999996e-48,-1.2844999999999999e-72
0.18,-1.347762e-47,-7.479849e-72
0.19,-3.729427e-47,-3.987478e-71
0.2,-1.027353e-46,-1.96511e-70
0.21,-2.817382e-46,-9.029307e-70
0.22,-7.691661e-46,-3.8972800000000003e-69
0.23,-2.090463e-45,-1.590797e-68
0.24,-5.656044e-45,-6.177743e-68
0.25,-1.523458e-44,-2.29499e-67
0.26,-4.0850339999999995e-44,-8.196652000000001e-67
0.27,-1.0904550000000001e-43,-2.827404e-66
0.28,-2.89779e-43,-9.459435e-66
0.29,-7.666068e-43,-3.081412e-65
0.3,-2.018946e-42,-9.807944999999999e-65
0.31,-5.293257e-42,-3.060152e-64
0.32,-1.3815509999999998e-41,-9.386256e-64
0.33,-3.589688e-41,-2.837441e-63
0.34,-9.285209e-41,-8.472267e-63
0.35,-2.390957e-40,-2.5033370000000003e-62
0.36,-6.129098e-40,-7.330881e-62
0.37,-1.5641050000000003e-39,-2.1303570000000002e-61
0.38,-3.973558e-39,-6.149445e-61
0.39,-1.004933e-38,-1.7645570000000002e-60
0.4,-2.530104e-38,-5.036151e-60
0.41,-6.341368999999999e-38,-1.430229e-59
0.42,-1.582234e-37,-4.042827e-59
0.43,-3.930078e-37,-1.1377e-58
0.44,-9.717937e-37,-3.187831e-58
0.45,-2.3921539999999998e-36,-8.894653e-58
0.46,-5.8620029999999994e-36,-2.4714769999999997e-57
0.47,-1.430028e-35,-6.839049999999999e-57
0.48,-3.472835e-35,-1.8847699999999999e-56
0.49,-8.395846999999999e-35,-5.173111e-56
0.5,-2.020624e-34,-1.4141030000000001e-55
0.51,-4.841129e-34,-3.849901e-55
0.52,-1.154643e-33,-1.043902e-54
0.53,-2.7414980000000002e-33,-2.8191170000000003e-54
0.54,-6.479888e-33,-7.582483000000001e-54
0.55,-1.524705e-32,-2.031214e-53
0.56,-3.571431e-32,-5.4193510000000005e-53
0.57,-8.327926e-32,-1.4400810000000002e-52
0.58,-1.9331650000000002e-31,-3.811326e-52
0.59,-4.467231000000001e-31,-1.004651e-51
0.6,-1.027648e-30,-2.6375819999999997e-51
0.61,-2.3533529999999998e-30,-6.896819e-51
0.62,-5.3649489999999995e-30,-1.7961599999999997e-50
0.63,-1.21753e-29,-4.659029999999999e-50
0.64,-2.750609e-29,-1.203653e-49
0.65,-6.18604e-29,-3.09716e-49
0.66,-1.3849400000000002e-28,-7.937491e-49
0.67,-3.086617e-28,-2.026102e-48
0.68,-6.848066e-28,-5.151087e-48
0.69,-1.512467e-27,-1.3043590000000001e-47
0.7,-3.325344e-27,-3.289703e-47
0.71,-7.278115e-27,-8.263787e-47
0.72,-1.5857429999999998e-26,-2.067594e-46
0.73,-3.439358e-26,-5.152477e-46
0.74,-7.425957e-26,-1.278889e-45
0.75,-1.59609e-25,-3.161671e-45
0.76,-3.415007e-25,-7.785177e-45
0.77,-7.273688e-25,-1.9093669999999998e-44
0.78,-1.542219e-24,-4.664238e-44
0.79,-3.255104e-24,-1.134863e-43
0.8,-6.839289e-24,-2.75029e-43
0.81,-1.430486e-23,-6.638766e-43
0.82,-2.9783930000000004e-23,-1.59614e-42
0.83,-6.173135e-23,-3.822349e-42
0.84,-1.273662e-22,-9.117312e-42
0.85,-2.615933e-22,-2.166115e-41
0.86,-5.348384e-22,-5.125964e-41
0.87,-1.088532e-21,-1.208231e-40
0.88,-2.205372e-21,-2.836654e-40
0.89,-4.447787e-21,-6.633541e-40
