0,1,2
0.01,-2.197583e-55,-1.083406e-88
0.02,-5.6855170000000006e-55,-1.414935e-81
0.03,-1.70036e-54,-3.1392659999999997e-77
0.04,-5.0505e-54,-4.546497e-74
0.05,-1.4862840000000001e-53,-1.386908e-71
0.06,-4.352045e-53,-1.5274290000000002e-69
0.07,-1.268843e-52,-8.163189e-68
0.08,-3.682948e-52,-2.536728e-66
0.09,-1.064218e-51,-5.163101e-65
0.1,-3.0613399999999996e-51,-7.477379e-64
0.11,-8.766772999999999e-51,-8.183754999999999e-63
0.12,-2.4992819999999996e-50,-7.0838850000000005e-62
0.13,-7.093130999999999e-50,-5.025003e-61
0.14,-2.004045e-49,-3.006168e-60
0.15,-5.636685e-49,-1.553556e-59
0.16,-1.578289e-48,-7.081346e-59
0.17,-4.39942e-48,-2.900686e-58
0.18,-1.220817e-47,-1.0864439999999999e-57
0.19,-3.372494e-47,-3.7821889999999996e-57
0.2,-9.274649e-47,-1.2428479999999999e-56
0.21,-2.539155e-46,-3.910262e-56
0.22,-6.920315e-46,-1.192611e-55
0.23,-1.877619e-45,-3.5616280000000004e-55
0.24,-5.071468e-45,-1.049133e-54
0.25,-1.3636539999999998e-44,-3.0626690000000004e-54
0.26,-3.65022e-44,-8.884202e-54
0.27,-9.726972e-44,-2.564183e-53
0.28,-2.580358e-43,-7.367476e-53
0.29,-6.814366e-43,-2.107652e-52
0.3,-1.7914889999999998e-42,-6.003473e-52
0.31,-4.6886269999999995e-42,-1.7026579999999998e-51
0.32,-1.221574e-41,-4.8080639999999995e-51
0.33,-3.1683719999999997e-41,-1.3518519999999998e-50
0.34,-8.180777e-41,-3.7844569999999998e-50
0.35,-2.102784e-40,-1.054856e-49
0.36,-5.380669e-40,-2.927507e-49
0.37,-1.3706260000000001e-39,-8.089426e-49
0.38,-3.475703e-39,-2.2256269999999998e-48
0.39,-8.774186e-39,-6.096801999999999e-48
0.4,-2.2050139999999998e-38,-1.662901e-47
0.41,-5.5164e-38,-4.515914e-47
0.42,-1.373852e-37,-1.221067e-46
0.43,-3.406146e-37,-3.287363e-46
0.44,-8.406703e-37,-8.811917e-46
0.45,-2.065508e-36,-2.351838e-45
0.46,-5.0520349999999995e-36,-6.249691e-45
0.47,-1.23011e-35,-1.6535749999999998e-44
0.48,-2.981667e-35,-4.356152e-44
0.49,-7.194684e-35,-1.142605e-43
0.5,-1.728229e-34,-2.9840280000000002e-43
0.51,-4.13264e-34,-7.759311e-43
0.52,-9.837621e-34,-2.008894e-42
0.53,-2.331248e-33,-5.178501e-42
0.54,-5.499491e-33,-1.3291199999999998e-41
0.55,-1.291492e-32,-3.396546e-41
0.56,-3.019226e-32,-8.642187e-41
0.57,-7.026416000000001e-32,-2.189387e-40
0.58,-1.6278190000000002e-31,-5.522476e-40
0.59,-3.7541540000000004e-31,-1.38694e-39
0.6,-8.618887e-31,-3.4681150000000006e-39
0.61,-1.969804e-30,-8.634586e-39
0.62,-4.4815389999999995e-30,-2.140431e-38
0.63,-1.014994e-29,-5.282904999999999e-38
0.64,-2.288395e-29,-1.2982419999999999e-37
0.65,-5.136053e-29,-3.176508e-37
0.66,-1.1475160000000002e-28,-7.738471999999999e-37
0.67,-2.55222e-28,-1.877031e-36
0.68,-5.650762e-28,-4.53313e-36
0.69,-1.2454470000000001e-27,-1.090022e-35
0.7,-2.7325740000000002e-27,-2.609653e-35
0.71,-5.9682500000000004e-27,-6.220713e-35
0.72,-1.297627e-26,-1.476411e-34
0.73,-2.8085339999999996e-26,-3.488862e-34
0.74,-6.051127e-26,-8.208611e-34
0.75,-1.2978340000000001e-25,-1.922935e-33
0.76,-2.770942e-25,-4.485058e-33
0.77,-5.889261e-25,-1.04155e-32
0.78,-1.246002e-24,-2.408242e-32
0.79,-2.624222e-24,-5.544063e-32
0.8,-5.501812e-24,-1.270761e-31
0.81,-1.1482430000000002e-23,-2.900058e-31
0.82,-2.3855240000000003e-23,-6.589564e-31
0.83,-4.933505e-23,-1.4907789999999999e-30
0.84,-1.01566e-22,-3.3579649999999996e-30
0.85,-2.0814270000000002e-22,-7.530871e-30
