         time X Accelera... X Accelera... X Accelera... 
 6.900000e-01 -8.688002e-29 -7.466576e-29 -1.166939e-34 
 7.000000e-01 -1.906727e-28 -1.640716e-28 -2.733075e-34 
 7.100000e-01 -4.165700e-28 -3.589008e-28 -6.373119e-34 
 7.200000e-01 -9.059781e-28 -7.815273e-28 -1.479617e-33 
 7.300000e-01 -1.961450e-27 -1.694112e-27 -3.420134e-33 
 7.400000e-01 -4.227327e-27 -3.655676e-27 -7.871062e-33 
 7.500000e-01 -9.069498e-27 -7.852727e-27 -1.803514e-32 
 7.600000e-01 -1.936997e-26 -1.679190e-26 -4.114352e-32 
 7.700000e-01 -4.118150e-26 -3.574419e-26 -9.344989e-32 
 7.800000e-01 -8.715705e-26 -7.574196e-26 -2.113252e-31 
 7.900000e-01 -1.836240e-25 -1.597690e-25 -4.757936e-31 
 8.000000e-01 -3.851080e-25 -3.354850e-25 -1.066548e-30 
 8.100000e-01 -8.040091e-25 -7.012575e-25 -2.380326e-30 
 8.200000e-01 -1.670953e-24 -1.459167e-24 -5.289156e-30 
 8.300000e-01 -3.456940e-24 -3.022424e-24 -1.170118e-29 
 8.400000e-01 -7.119393e-24 -6.232003e-24 -2.577308e-29 
 8.500000e-01 -1.459544e-23 -1.279150e-23 -5.651914e-29 
 8.600000e-01 -2.978611e-23 -2.613581e-23 -1.234006e-28 
 8.700000e-01 -6.051070e-23 -5.315824e-23 -2.682447e-28 
 8.800000e-01 -1.223691e-22 -1.076279e-22 -5.805459e-28 
 8.900000e-01 -2.463381e-22 -2.169190e-22 -1.250931e-27 
 9.000000e-01 -4.936409e-22 -4.351997e-22 -2.683618e-27 
 9.100000e-01 -9.847133e-22 -8.691546e-22 -5.731902e-27 
 9.200000e-01 -1.955360e-21 -1.727914e-21 -1.218896e-26 
 9.300000e-01 -3.865106e-21 -3.419505e-21 -2.580621e-26 
 9.400000e-01 -7.605239e-21 -6.736270e-21 -5.439648e-26 
 9.500000e-01 -1.489637e-20 -1.320962e-20 -1.141579e-25 
 9.600000e-01 -2.904446e-20 -2.578545e-20 -2.385226e-25 
 9.700000e-01 -5.637166e-20 -5.010396e-20 -4.961815e-25 
 9.800000e-01 -1.089111e-19 -9.691286e-20 -1.027635e-24 
 9.900000e-01 -2.094576e-19 -1.865959e-19 -2.118965e-24 
 1.000000e+00 -4.009888e-19 -3.576293e-19 -4.350056e-24 
 1.010000e+00 -7.641519e-19 -6.822974e-19 -8.891020e-24 
 1.020000e+00 -1.449564e-18 -1.295755e-18 -1.809228e-23 
 1.030000e+00 -2.737188e-18 -2.449515e-18 -3.665385e-23 
 1.040000e+00 -5.144940e-18 -4.609395e-18 -7.393155e-23 
 1.050000e+00 -9.626394e-18 -8.634034e-18 -1.484648e-22 
 1.060000e+00 -1.792890e-17 -1.609862e-17 -2.968244e-22 
 1.070000e+00 -3.323910e-17 -2.987908e-17 -5.908238e-22 
 1.080000e+00 -6.134080e-17 -5.520125e-17 -1.170841e-21 
 1.090000e+00 -1.126817e-16 -1.015155e-16 -2.310035e-21 
 1.100000e+00 -2.060439e-16 -1.858305e-16 -4.537528e-21 
 1.110000e+00 -3.750315e-16 -3.386112e-16 -8.873596e-21 
 1.120000e+00 -6.794790e-16 -6.141640e-16 -1.727662e-20 
 1.130000e+00 -1.225416e-15 -1.108830e-15 -3.348851e-20 
 1.140000e+00 -2.199832e-15 -1.992700e-15 -6.462644e-20 
 1.150000e+00 -3.930901e-15 -3.564628e-15 -1.241656e-19 
 1.160000e+00 -6.991825e-15 -6.347176e-15 -2.375024e-19 
 1.170000e+00 -1.237894e-14 -1.124967e-14 -4.522826e-19 
 1.180000e+00 -2.181572e-14 -1.984679e-14 -8.574836e-19 
 1.190000e+00 -3.826905e-14 -3.485227e-14 -1.618509e-18 
 1.200000e+00 -6.682152e-14 -6.092012e-14 -3.041424e-18 
 1.210000e+00 -1.161380e-13 -1.059932e-13 -5.689977e-18 
 1.220000e+00 -2.009185e-13 -1.835613e-13 -1.059778e-17 
 1.230000e+00 -3.459807e-13 -3.164238e-13 -1.965118e-17 
 1.240000e+00 -5.930192e-13 -5.429256e-13 -3.627702e-17 
 1.250000e+00 -1.011740e-12 -9.272421e-13 -6.667183e-17 
 1.260000e+00 -1.718111e-12 -1.576253e-12 -1.219888e-16 
 1.270000e+00 -2.904112e-12 -2.667089e-12 -2.222101e-16 
 1.280000e+00 -4.886009e-12 -4.491855e-12 -4.029695e-16 
 1.290000e+00 -8.182234e-12 -7.529899e-12 -7.275192e-16 
 1.300000e+00 -1.363844e-11 -1.256395e-11 -1.307613e-15 
 1.310000e+00 -2.262720e-11 -2.086578e-11 -2.339785e-15 
 1.320000e+00 -3.736530e-11 -3.449156e-11 -4.168049e-15 
 1.330000e+00 -6.141518e-11 -5.674911e-11 -7.391779e-15 
 1.340000e+00 -1.004733e-10 -9.293328e-11 -1.305038e-14 
 1.350000e+00 -1.636030e-10 -1.514773e-10 -2.293792e-14 
 1.360000e+00 -2.651522e-10 -2.457455e-10 -4.013659e-14 
 1.370000e+00 -4.277213e-10 -3.968107e-10 -6.991672e-14 
 1.380000e+00 -6.867295e-10 -6.377329e-10 -1.212480e-13 
 1.390000e+00 -1.097407e-09 -1.020116e-09 -2.093241e-13 
 1.400000e+00 -1.745436e-09 -1.624102e-09 -3.597611e-13 
 1.410000e+00 -2.763076e-09 -2.573521e-09 -6.155419e-13 
 1.420000e+00 -4.353428e-09 -4.058732e-09 -1.048451e-12 
 1.430000e+00 -6.826799e-09 -6.370866e-09 -1.777804e-12 
 1.440000e+00 -1.065485e-08 -9.952899e-09 -3.000985e-12 
 1.450000e+00 -1.655083e-08 -1.547537e-08 -5.042966e-12 
 1.460000e+00 -2.558768e-08 -2.394802e-08 -8.436237e-12 
 1.470000e+00 -3.937116e-08 -3.688357e-08 -1.404916e-11 
 1.480000e+00 -6.029185e-08 -5.653633e-08 -2.329106e-11 
 1.490000e+00 -9.189016e-08 -8.624834e-08 -3.843822e-11 
 1.500000e+00 -1.393818e-07 -1.309481e-07 -6.314961e-11 
 1.510000e+00 -2.104101e-07 -1.978651e-07 -1.032784e-10 
 1.520000e+00 -3.161163e-07 -2.975484e-07 -1.681427e-10 
 1.530000e+00 -4.726543e-07 -4.453083e-07 -2.725046e-10 
 1.540000e+00 -7.033199e-07 -6.632467e-07 -4.396379e-10 
 1.550000e+00 -1.041528e-06 -9.830975e-07 -7.060565e-10 
 1.560000e+00 -1.534947e-06 -1.450178e-06 -1.128768e-09 
 1.570000e+00 -2.251213e-06 -2.128850e-06 -1.796341e-09 
 1.580000e+00 -3.285761e-06 -3.110022e-06 -2.845698e-09 
 1.590000e+00 -4.772510e-06 -4.521391e-06 -4.487483e-09 
 1.600000e+00 -6.898343e-06 -6.541332e-06 -7.044142e-09 
 1.610000e+00 -9.922582e-06 -9.417616e-06 -1.100682e-08 
 1.620000e+00 -1.420305e-05 -1.349247e-05 -1.711992e-08 
 1.630000e+00 -2.023066e-05 -1.923588e-05 -2.650604e-08 
 1.640000e+00 -2.867508e-05 -2.728962e-05 -4.084964e-08 
 1.650000e+00 -4.044450e-05 -3.852494e-05 -6.266557e-08 
 1.660000e+00 -5.676342e-05 -5.411771e-05 -9.568943e-08 
 1.670000e+00 -7.927305e-05 -7.564558e-05 -1.454421e-07 
 1.680000e+00 -1.101600e-04 -1.052126e-04 -2.200412e-07 
 1.690000e+00 -1.523198e-04 -1.456080e-04 -3.313618e-07 
 1.700000e+00 -2.095638e-04 -2.005066e-04 -4.966859e-07 
 1.710000e+00 -2.868767e-04 -2.747200e-04 -7.410346e-07 
 1.720000e+00 -3.907382e-04 -3.745092e-04 -1.100446e-06 
 1.730000e+00 -5.295165e-04 -5.079685e-04 -1.626554e-06 
 1.740000e+00 -7.139492e-04 -6.854950e-04 -2.392952e-06 
 1.750000e+00 -9.577230e-04 -9.203558e-04 -3.503973e-06 
 1.760000e+00 -1.278167e-03 -1.229367e-03 -5.106750e-06 
 1.770000e+00 -1.697070e-03 -1.633695e-03 -7.407659e-06 
 1.780000e+00 -2.241639e-03 -2.159801e-03 -1.069461e-05 
 1.790000e+00 -2.945599e-03 -2.840519e-03 -1.536711e-05 
 1.800000e+00 -3.850449e-03 -3.716303e-03 -2.197642e-05 
 1.810000e+00 -5.006865e-03 -4.836607e-03 -3.127911e-05 
 1.820000e+00 -6.476245e-03 -6.261424e-03 -4.430766e-05 
 1.830000e+00 -8.332375e-03 -8.062938e-03 -6.246324e-05 
 1.840000e+00 -1.066318e-02 -1.032728e-02 -8.763658e-05 
 1.850000e+00 -1.357252e-02 -1.315632e-02 -1.223645e-04 
 1.860000e+00 -1.718194e-02 -1.666944e-02 -1.700309e-04 
 1.870000e+00 -2.163228e-02 -2.100518e-02 -2.351234e-04 
 1.880000e+00 -2.708511e-02 -2.632271e-02 -3.235582e-04 
 1.890000e+00 -3.372368e-02 -3.280284e-02 -4.430879e-04 
 1.900000e+00 -4.175337e-02 -4.064858e-02 -6.038105e-04 
 1.910000e+00 -5.140135e-02 -5.008493e-02 -8.187972e-04 
 1.920000e+00 -6.291529e-02 -6.135767e-02 -1.104863e-03 
 1.930000e+00 -7.656077e-02 -7.473100e-02 -1.483500e-03 
 1.940000e+00 -9.261727e-02 -9.048371e-02 -1.982004e-03 
 1.950000e+00 -1.113724e-01 -1.089036e-01 -2.634810e-03 
 1.960000e+00 -1.331139e-01 -1.302799e-01 -3.485066e-03 
 1.970000e+00 -1.581200e-01 -1.548936e-01 -4.586471e-03 
 1.980000e+00 -1.866467e-01 -1.830053e-01 -6.005380e-03 
 1.990000e+00 -2.189127e-01 -2.148402e-01 -7.823190e-03 
 2.000000e+00 -2.550826e-01 -2.505717e-01 -1.013901e-02 
 2.010000e+00 -2.952465e-01 -2.903010e-01 -1.307260e-02 
 2.020000e+00 -3.393982e-01 -3.340360e-01 -1.676747e-02 
 2.030000e+00 -3.874118e-01 -3.816674e-01 -2.139424e-02 
 2.040000e+00 -4.390171e-01 -4.329443e-01 -2.715395e-02 
 2.050000e+00 -4.937747e-01 -4.874492e-01 -3.428133e-02 
 2.060000e+00 -5.510520e-01 -5.445738e-01 -4.304788e-02 
 2.070000e+00 -6.100016e-01 -6.034971e-01 -5.376436e-02 
 2.080000e+00 -6.695429e-01 -6.631658e-01 -6.678267e-02 
 2.090000e+00 -7.283493e-01 -7.222813e-01 -8.249654e-02 
 2.100000e+00 -7.848417e-01 -7.792921e-01 -1.013408e-01 
 2.110000e+00 -8.371910e-01 -8.323950e-01 -1.237891e-01 
 2.120000e+00 -8.833303e-01 -8.795462e-01 -1.503485e-01 
 2.130000e+00 -9.209798e-01 -9.184845e-01 -1.815523e-01 
 2.140000e+00 -9.476833e-01 -9.467665e-01 -2.179490e-01 
 2.150000e+00 -9.608591e-01 -9.618159e-01 -2.600874e-01 
 2.160000e+00 -9.578650e-01 -9.609872e-01 -3.084978e-01 
 2.170000e+00 -9.360769e-01 -9.416428e-01 -3.636689e-01 
 2.180000e+00 -8.929797e-01 -9.012429e-01 -4.260194e-01 
 2.190000e+00 -8.262702e-01 -8.374474e-01 -4.958656e-01 
 2.200000e+00 -7.339667e-01 -7.482255e-01 -5.733836e-01 
 2.210000e+00 -6.145252e-01 -6.319717e-01 -6.585689e-01 
 2.220000e+00 -4.669554e-01 -4.876223e-01 -7.511910e-01 
 2.230000e+00 -2.909325e-01 -3.147688e-01 -8.507476e-01 
 2.240000e+00 -8.690001e-02 -1.137621e-01 -9.564167e-01 
 2.250000e+00  1.438426e-01  1.141970e-01 -1.067012e+00 
 2.260000e+00  3.990734e-01  3.669887e-01 -1.180939e+00 
 2.270000e+00  6.756070e-01  6.415295e-01 -1.296161e+00 
 2.280000e+00  9.692857e-01  9.337598e-01 -1.410172e+00 
 2.290000e+00  1.275005e+00  1.238665e+00 -1.519983e+00 
 2.300000e+00  1.586777e+00  1.550334e+00 -1.622122e+00 
 2.310000e+00  1.897835e+00  1.862063e+00 -1.712656e+00 
 2.320000e+00  2.200776e+00  2.166490e+00 -1.787231e+00 
 2.330000e+00  2.487740e+00  2.455772e+00 -1.841138e+00 
 2.340000e+00  2.750623e+00  2.721800e+00 -1.869406e+00 
 2.350000e+00  2.981321e+00  2.956436e+00 -1.866915e+00 
 2.360000e+00  3.171987e+00  3.151770e+00 -1.828541e+00 
 2.370000e+00  3.315305e+00  3.300401e+00 -1.749326e+00 
 2.380000e+00  3.404764e+00  3.395703e+00 -1.624662e+00 
 2.390000e+00  3.434915e+00  3.432095e+00 -1.450499e+00 
 2.400000e+00  3.401619e+00  3.405286e+00 -1.223562e+00 
 2.410000e+00  3.302247e+00  3.312485e+00 -9.415666e-01 
 2.420000e+00  3.135853e+00  3.152576e+00 -6.034341e-01 
 2.430000e+00  2.903282e+00  2.926237e+00 -2.094902e-01 
 2.440000e+00  2.607227e+00  2.636001e+00  2.383648e-01 
 2.450000e+00  2.252223e+00  2.286256e+00  7.365193e-01 
 2.460000e+00  1.844573e+00  1.883179e+00  1.279562e+00 
 2.470000e+00  1.392213e+00  1.434605e+00  1.860250e+00 
 2.480000e+00  9.045105e-01  9.498319e-01  2.469539e+00 
 2.490000e+00  3.920153e-01  4.393725e-01  3.096685e+00 
 2.500000e+00 -1.338394e-01 -8.534264e-02  3.729416e+00 
 2.510000e+00 -6.610705e-01 -6.122988e-01  4.354184e+00 
 2.520000e+00 -1.177501e+00 -1.129255e+00  4.956475e+00 
 2.530000e+00 -1.671125e+00 -1.624112e+00  5.521196e+00 
 2.540000e+00 -2.130470e+00 -2.085280e+00  6.033099e+00 
 2.550000e+00 -2.544937e+00 -2.502029e+00  6.477261e+00 
 2.560000e+00 -2.905120e+00 -2.864804e+00  6.839568e+00 
 2.570000e+00 -3.203068e+00 -3.165510e+00  7.107220e+00 
 2.580000e+00 -3.432515e+00 -3.397739e+00  7.269205e+00 
 2.590000e+00 -3.589035e+00 -3.556937e+00  7.316744e+00 
 2.600000e+00 -3.670147e+00 -3.640516e+00  7.243671e+00 
 2.610000e+00 -3.675349e+00 -3.647893e+00  7.046738e+00 
 2.620000e+00 -3.606091e+00 -3.580470e+00  6.725830e+00 
 2.630000e+00 -3.465688e+00 -3.441545e+00  6.284060e+00 
 2.640000e+00 -3.259178e+00 -3.236175e+00  5.727764e+00 
 2.650000e+00 -2.993129e+00 -2.970981e+00  5.066366e+00 
 2.660000e+00 -2.675411e+00 -2.653919e+00  4.312129e+00 
 2.670000e+00 -2.314936e+00 -2.294010e+00  3.479795e+00 
 2.680000e+00 -1.921380e+00 -1.901060e+00  2.586132e+00 
 2.690000e+00 -1.504891e+00 -1.485358e+00  1.649394e+00 
 2.700000e+00 -1.075797e+00 -1.057379e+00  6.887359e-01 
 2.710000e+00 -6.443318e-01 -6.274942e-01 -2.764182e-01 
 2.720000e+00 -2.203631e-01 -2.056975e-01 -1.227001e+00 
 2.730000e+00  1.868448e-01  1.986460e-01 -2.144912e+00 
 2.740000e+00  5.688446e-01  5.770180e-01 -3.013578e+00 
 2.750000e+00  9.181842e-01  9.219322e-01 -3.818438e+00 
 2.760000e+00  1.228549e+00  1.227081e+00 -4.547343e+00 
 2.770000e+00  1.494869e+00  1.487442e+00 -5.190839e+00 
 2.780000e+00  1.713379e+00  1.699344e+00 -5.742336e+00 
 2.790000e+00  1.881653e+00  1.860493e+00 -6.198145e+00 
 2.800000e+00  1.998593e+00  1.969957e+00 -6.557408e+00 
 2.810000e+00  2.064385e+00  2.028122e+00 -6.821896e+00 
 2.820000e+00  2.080427e+00  2.036603e+00 -6.995714e+00 
 2.830000e+00  2.049226e+00  1.998135e+00 -7.084927e+00 
 2.840000e+00  1.974269e+00  1.916440e+00 -7.097115e+00 
 2.850000e+00  1.859885e+00  1.796065e+00 -7.040897e+00 
 2.860000e+00  1.711077e+00  1.642218e+00 -6.925441e+00 
 2.870000e+00  1.533355e+00  1.460582e+00 -6.759990e+00 
 2.880000e+00  1.332560e+00  1.257136e+00 -6.553425e+00 
 2.890000e+00  1.114690e+00  1.037971e+00 -6.313883e+00 
 2.900000e+00  8.857266e-01  8.091159e-01 -6.048452e+00 
 2.910000e+00  6.514747e-01  5.763733e-01 -5.762960e+00 
 2.920000e+00  4.174173e-01  3.451745e-01 -5.461848e+00 
 2.930000e+00  1.885848e-01  1.204524e-01 -5.148146e+00 
 2.940000e+00 -3.055237e-02 -9.346155e-02 -4.823539e+00 
 2.950000e+00 -2.361670e-01 -2.929137e-01 -4.488517e+00 
 2.960000e+00 -4.251336e-01 -4.749784e-01 -4.142594e+00 
 2.970000e+00 -5.950594e-01 -6.374796e-01 -3.784582e+00 
 2.980000e+00 -7.442888e-01 -7.789853e-01 -3.412893e+00 
 2.990000e+00 -8.718830e-01 -8.987772e-01 -3.025861e+00 
 3.000000e+00 -9.775750e-01 -9.967963e-01 -2.622056e+00 
 3.010000e+00 -1.061704e+00 -1.073569e+00 -2.200566e+00 
 3.020000e+00 -1.125135e+00 -1.130117e+00 -1.761243e+00 
 3.030000e+00 -1.169161e+00 -1.167859e+00 -1.304883e+00 
 3.040000e+00 -1.195401e+00 -1.188502e+00 -8.333478e-01 
 3.050000e+00 -1.205694e+00 -1.193932e+00 -3.496038e-01 
 3.060000e+00 -1.201993e+00 -1.186112e+00  1.423056e-01 
 3.070000e+00 -1.186266e+00 -1.166985e+00  6.373644e-01 
 3.080000e+00 -1.160407e+00 -1.138389e+00  1.129750e+00 
 3.090000e+00 -1.126163e+00 -1.101989e+00  1.613053e+00 
 3.100000e+00 -1.085072e+00 -1.059224e+00  2.080536e+00 
 3.110000e+00 -1.038425e+00 -1.011273e+00  2.525415e+00 
 3.120000e+00 -9.872438e-01 -9.590441e-01  2.941148e+00 
 3.130000e+00 -9.322768e-01 -9.031779e-01  3.321714e+00 
 3.140000e+00 -8.740150e-01 -8.440674e-01  3.661865e+00 
 3.150000e+00 -8.127206e-01 -7.818946e-01  3.957337e+00 
 3.160000e+00 -7.484700e-01 -7.166773e-01  4.205012e+00 
 3.170000e+00 -6.812051e-01 -6.483237e-01  4.403020e+00 
 3.180000e+00 -6.107906e-01 -5.766905e-01  4.550778e+00 
 3.190000e+00 -5.370725e-01 -5.016416e-01  4.648965e+00 
 3.200000e+00 -4.599355e-01 -4.231025e-01  4.699435e+00 
 3.210000e+00 -3.793536e-01 -3.411087e-01  4.705075e+00 
 3.220000e+00 -2.954333e-01 -2.558433e-01  4.669624e+00 
 3.230000e+00 -2.084452e-01 -1.676637e-01  4.597451e+00 
 3.240000e+00 -1.188432e-01 -7.711443e-02  4.493316e+00 
 3.250000e+00 -2.727026e-02  1.507289e-02  4.362130e+00 
 3.260000e+00  6.544927e-02  1.079933e-01  4.208713e+00 
 3.270000e+00  1.583301e-01  2.005941e-01  4.037584e+00 
 3.280000e+00  2.502578e-01  2.917113e-01  3.852775e+00 
 3.290000e+00  3.400289e-01  3.801129e-01  3.657690e+00 
 3.300000e+00  4.263987e-01  4.645489e-01  3.455011e+00 
 3.310000e+00  5.081316e-01  5.438018e-01  3.246657e+00 
 3.320000e+00  5.840522e-01  6.167378e-01  3.033790e+00 
 3.330000e+00  6.530942e-01  6.823531e-01  2.816871e+00 
 3.340000e+00  7.143438e-01  7.398139e-01  2.595765e+00 
 3.350000e+00  7.670753e-01  7.884887e-01  2.369868e+00 
 3.360000e+00  8.107774e-01  8.279692e-01  2.138275e+00 
 3.370000e+00  8.451687e-01  8.580805e-01  1.899948e+00 
 3.380000e+00  8.702015e-01  8.788801e-01  1.653898e+00 
 3.390000e+00  8.860543e-01  8.906450e-01  1.399351e+00 
 3.400000e+00  8.931140e-01  8.938492e-01  1.135901e+00 
 3.410000e+00  8.919477e-01  8.891326e-01  8.636315e-01 
 3.420000e+00  8.832684e-01  8.772627e-01  5.832036e-01 
 3.430000e+00  8.678940e-01  8.590925e-01  2.959052e-01 
 3.440000e+00  8.467040e-01  8.355164e-01  3.657055e-03 
 3.450000e+00  8.205954e-01  8.074270e-01 -2.910217e-01 
 3.460000e+00  7.904414e-01  7.756748e-01 -5.850878e-01 
 3.470000e+00  7.570532e-01  7.410330e-01 -8.750818e-01 
 3.480000e+00  7.211489e-01  7.041696e-01 -1.157263e+00 
 3.490000e+00  6.833302e-01  6.656280e-01 -1.427763e+00 
 3.500000e+00  6.440671e-01  6.258159e-01 -1.682751e+00 
 3.510000e+00  6.036925e-01  5.850039e-01 -1.918593e+00 
 3.520000e+00  5.624060e-01  5.433337e-01 -2.132014e+00 
 3.530000e+00  5.202853e-01  5.008328e-01 -2.320223e+00 
 3.540000e+00  4.773063e-01  4.574375e-01 -2.481038e+00 
 3.550000e+00  4.333680e-01  4.130203e-01 -2.612952e+00 
 3.560000e+00  3.883219e-01  3.674204e-01 -2.715192e+00 
 3.570000e+00  3.420038e-01  3.204757e-01 -2.787715e+00 
 3.580000e+00  2.942651e-01  2.720537e-01 -2.831193e+00 
 3.590000e+00  2.450022e-01  2.220796e-01 -2.846944e+00 
 3.600000e+00  1.941830e-01  1.705601e-01 -2.836845e+00 
 3.610000e+00  1.418666e-01  1.176007e-01 -2.803221e+00 
 3.620000e+00  8.821768e-02  6.341699e-02 -2.748713e+00 
 3.630000e+00  3.351353e-02  8.337832e-03 -2.676140e+00 
 3.640000e+00 -2.185708e-02 -4.719893e-02 -2.588363e+00 
 3.650000e+00 -7.740186e-02 -1.026577e-01 -2.488150e+00 
 3.660000e+00 -1.325399e-01 -1.574230e-01 -2.378063e+00 
 3.670000e+00 -1.866226e-01 -2.108224e-01 -2.260359e+00 
 3.680000e+00 -2.389588e-01 -2.621534e-01 -2.136918e+00 
 3.690000e+00 -2.888429e-01 -3.107129e-01 -2.009199e+00 
 3.700000e+00 -3.355847e-01 -3.558262e-01 -1.878227e+00 
 3.710000e+00 -3.785384e-01 -3.968760e-01 -1.744605e+00 
 3.720000e+00 -4.171297e-01 -4.333278e-01 -1.608557e+00 
 3.730000e+00 -4.508790e-01 -4.647514e-01 -1.469988e+00 
 3.740000e+00 -4.794207e-01 -4.908372e-01 -1.328570e+00 
 3.750000e+00 -5.025152e-01 -5.114059e-01 -1.183832e+00 
 3.760000e+00 -5.200566e-01 -5.264125e-01 -1.035262e+00 
 3.770000e+00 -5.320714e-01 -5.359431e-01 -8.824076e-01 
 3.780000e+00 -5.387132e-01 -5.402057e-01 -7.249642e-01 
 3.790000e+00 -5.402497e-01 -5.395153e-01 -5.628595e-01 
 3.800000e+00 -5.370457e-01 -5.342750e-01 -3.963142e-01 
 3.810000e+00 -5.295417e-01 -5.249531e-01 -2.258842e-01 
 3.820000e+00 -5.182304e-01 -5.120584e-01 -5.248035e-02 
 3.830000e+00 -5.036313e-01 -4.961155e-01  1.226373e-01 
