0,1,2
0.01,-9.266545000000001e-22,-2.5852190000000003e-118
0.02,-1.764332e-21,-2.8107270000000003e-105
0.03,-3.7568019999999996e-21,-1.98951e-97
0.04,-8.265447e-21,-1.1335159999999999e-91
0.05,-1.8249e-20,-4.373329e-87
0.06,-4.0104139999999997e-20,-2.954921e-83
0.07,-8.757456999999999e-20,-5.8411489999999996e-80
0.08,-1.899986e-19,-4.610759e-77
0.09,-4.0959719999999995e-19,-1.782019e-74
0.1,-8.774743999999999e-19,-3.884358e-72
0.11,-1.868093e-18,-5.289764e-70
0.12,-3.952333e-18,-4.858862e-68
0.13,-8.309964e-18,-3.1930660000000004e-66
0.14,-1.7363360000000002e-17,-1.5724999999999997e-64
0.15,-3.605418e-17,-6.02316e-63
0.16,-7.439829000000001e-17,-1.849514e-61
0.17,-1.525647e-16,-4.668212e-60
0.18,-3.109046e-16,-9.88969e-59
0.19,-6.296229e-16,-1.7898829999999998e-57
0.2,-1.267105e-15,-2.809436e-56
0.21,-2.534085e-15,-3.874299e-55
0.22,-5.036219e-15,-4.747045e-54
0.23,-9.946286e-15,-5.218731e-53
0.24,-1.952038e-14,-5.192234e-52
0.25,-3.807012e-14,-4.7107579999999995e-51
0.26,-7.378144e-14,-3.923769e-50
0.27,-1.420936e-13,-3.0185949999999998e-49
0.28,-2.719345e-13,-2.1564329999999998e-48
0.29,-5.171471e-13,-1.437486e-47
0.3,-9.772856e-13,-8.980711e-47
0.31,-1.835203e-12,-5.279377e-46
0.32,-3.424519e-12,-2.930822e-45
0.33,-6.349872e-12,-1.5415739999999998e-44
0.34,-1.169978e-11,-7.705846999999999e-44
0.35,-2.142078e-11,-3.67082e-43
0.36,-3.897037e-11,-1.6707199999999998e-42
0.37,-7.044865e-11,-7.282304e-42
0.38,-1.265455e-10,-3.04656e-41
0.39,-2.258671e-10,-1.225775e-40
0.4,-4.005796e-10,-4.752202e-40
0.41,-7.059121e-10,-1.778411e-39
0.42,-1.236047e-09,-6.434919000000001e-39
0.43,-2.150493e-09,-2.2547839999999998e-38
0.44,-3.717545e-09,-7.662238999999999e-38
0.45,-6.385365e-09,-2.528702e-37
0.46,-1.089739e-08,-8.115244e-37
0.47,-1.84783e-08,-2.535768e-36
0.48,-3.113153e-08,-7.723921e-36
0.49,-5.211144e-08,-2.296042e-35
0.5,-8.666728e-08,-6.66819e-35
0.51,-1.432062e-07,-1.893984e-34
0.52,-2.350976e-07,-5.266495e-34
0.53,-3.834501e-07,-1.4350480000000001e-33
0.54,-6.21353e-07,-3.835471e-33
0.55,-1.000302e-06,-1.0064090000000001e-32
0.56,-1.599856e-06,-2.594887e-32
0.57,-2.542036e-06,-6.579974e-32
0.58,-4.012611e-06,-1.642311e-31
0.59,-6.29231e-06,-4.037996e-31
0.6,-9.802206e-06,-9.788131e-31
0.61,-1.516913e-05,-2.340944e-30
0.62,-2.331918e-05,-5.527939e-30
0.63,-3.561009e-05,-1.28982e-29
0.64,-5.401716e-05,-2.975706e-29
0.65,-8.139174e-05,-6.792568000000001e-29
0.66,-0.0001218174,-1.535097e-28
0.67,-0.0001810961,-3.436812e-28
0.68,-0.0002674046,-7.626731e-28
0.69,-0.0003921731,-1.678463e-27
0.7,-0.0005712476,-3.66511e-27
0.71,-0.0008264116,-7.944332e-27
0.72,-0.001187356,-1.710009e-26
0.73,-0.001694197,-3.656519e-26
0.74,-0.002400663,-7.769730999999999e-26
0.75,-0.003378059,-1.6411040000000001e-25
0.76,-0.004720147,-3.446403e-25
0.77,-0.006549056,-7.197604e-25
0.78,-0.009022317,-1.495137e-24
0.79,-0.01234109,-3.089665e-24
0.8,-0.01675962,-6.3523569999999996e-24
0.81,-0.02259573,-1.2995630000000001e-23
0.82,-0.03024239,-2.6456760000000003e-23
0.83,-0.0401797,-5.360228000000001e-23
0.84,-0.05298701,-1.080841e-22
0.85,-0.06935429,-2.169165e-22
0.86,-0.09009169,-4.3330240000000005e-22
0.87,-0.1161361,-8.615298e-22
0.88,-0.1485526,-1.705063e-21
0.89,-0.1885302,-3.358997e-21
0.9,-0.2373671,-6.586956e-21
0.91,-0.2964464,-1.2857929999999999e-20
0.92,-0.3671972,-2.498466e-20
0.93,-0.4510395,-4.8327629999999996e-20
0.94,-0.5493119,-9.305522999999999e-20
0.95,-0.6631789,-1.783661e-19
0.96,-0.7935188,-3.4033989999999997e-19
0.97,-0.9407917,-6.464646999999999e-19
0.98,-1.104891,-1.222392e-18
0.99,-1.284979,-2.300979e-18
1.0,-1.479323,-4.311742e-18
1.01,-1.685123,-8.043281e-18
1.02,-1.898356,-1.4936750000000002e-17
1.03,-2.113651,-2.7613610000000004e-17
1.04,-2.324196,-5.082022e-17
1.05,-2.521703,-9.311036000000001e-17
1.06,-2.696447,-1.69828e-16
1.07,-2.837386,-3.083703e-16
1.08,-2.93239,-5.574286e-16
1.09,-2.968566,-1.003139e-15
1.1,-2.932706,-1.797173e-15
1.11,-2.811832,-3.205364e-15
1.12,-2.593855,-5.691475e-15
1.13,-2.268295,-1.006084e-14
1.14,-1.827063,-1.770543e-14
1.15,-1.265252,-3.102014e-14
1.16,-0.5818967,-5.410619e-14
1.17,0.2193495,-9.395452e-14
1.18,1.129671,-1.624266e-13
1.19,2.134733,-2.795546e-13
1.2,3.214565,-4.790131e-13
1.21,4.343711,-8.171476e-13
1.22,5.491693,-1.387801e-12
1.23,6.62378,-2.346541e-12
1.24,7.70207,-3.950069e-12
1.25,8.686851,-6.619993e-12
1.26,9.538193,-1.104556e-11
1.27,10.2177,-1.834829e-11
1.28,10.69034,-3.034464e-11
1.29,10.92628,-4.996292e-11
1.3,10.90254,-8.190177e-11
1.31,10.60446,-1.336654e-10
1.32,10.02687,-2.171827e-10
1.33,9.174789,-3.513276e-10
1.34,8.063664,-5.658226e-10
1.35,6.719148,-9.072551e-10
1.36,5.17632,-1.448304e-09
1.37,3.478433,-2.301818e-09
1.38,1.675228,-3.642193e-09
1.39,-0.1791026,-5.737668e-09
1.4,-2.028188,-8.998869e-09
1.41,-3.815875,-1.405141e-08
1.42,-5.488614,-2.184393e-08
1.43,-6.997698,-3.380801e-08
1.44,-8.301242,-5.209375e-08
1.45,-9.365801,-7.991488e-08
1.46,-10.16754,-1.220519e-07
1.47,-10.69289,-1.855816e-07
1.48,-10.93876,-2.809295e-07
1.49,-10.91212,-4.233797e-07
1.5,-10.62927,-6.352304e-07
1.51,-10.11456,-9.488534e-07
1.52,-9.398972,-1.411014e-06
1.53,-8.518313,-2.088937e-06
1.54,-7.511442,-3.078783e-06
1.55,-6.418426,-4.517408e-06
1.56,-5.278804,-6.598623e-06
1.57,-4.130037,-9.595505e-06
1.58,-3.00619,-1.389087e-05
1.59,-1.936907,-2.001863e-05
1.6,-0.9466891,-2.871962e-05
1.61,-0.05449805,-4.101647e-05
1.62,0.7263506,-5.831344e-05
1.63,1.388019,-8.252869e-05
1.64,1.927755,-0.0001162685
1.65,2.347315,-0.0001630552
1.66,2.65227,-0.0002276233
1.67,2.851232,-0.0003163022
1.68,2.955064,-0.0004375067
1.69,2.976104,-0.0006023614
1.7,2.927446,-0.0008254904
1.71,2.822311,-0.001126008
1.72,2.673509,-0.001528754
1.73,2.493015,-0.002065813
1.74,2.291665,-0.002778384
1.75,2.078942,-0.003719047
1.76,1.862878,-0.004954482
1.77,1.650024,-0.006568721
1.78,1.445502,-0.00866697
1.79,1.2531,-0.01138007
1.8,1.07541,-0.01486961
1.81,0.9139882,-0.01933379
1.82,0.769519,-0.0250139
1.83,0.6419889,-0.03220153
1.84,0.5308449,-0.04124621
1.85,0.4351409,-0.0525636
1.86,0.3536669,-0.06664372
1.87,0.2850575,-0.08405907
1.88,0.227881,-0.1054721
1.89,0.1807086,-0.1316414
1.9,0.1421663,-0.1634264
1.91,0.1109708,-0.2017888
1.92,0.08595245,-0.2477907
1.93,0.06606697,-0.3025878
1.94,0.05039915,-0.367416
1.95,0.03815995,-0.4435718
1.96,0.02867931,-0.5323824
1.97,0.02139608,-0.6351667
1.98,0.01584639,-0.7531846
1.99,0.0116515,-0.8875733
2.0,0.008505712,-1.039272
2.01,0.006165075,-1.20893
2.02,0.00443695,-1.396806
2.03,0.003170791,-1.602655
2.04,0.002250116,-1.825596
2.05,0.001585669,-2.063993
2.06,0.001109701,-2.315311
2.07,0.0007712575,-2.575992
2.08,0.0005323612,-2.841333
2.09,0.0003649551,-3.105388
2.1,0.000248491,-3.360889
2.11,0.0001680472,-3.599216
2.12,0.0001128787,-3.810406
2.13,7.531175e-05,-3.983226
2.14,4.991065e-05,-4.105309
2.15,3.285582e-05,-4.163374
2.16,2.148459e-05,-4.143528
2.17,1.395541e-05,-4.031647
2.18,9.00452e-06,-3.813857
2.19,5.771331e-06,-3.477084
2.2,3.674317e-06,-3.009692
2.21,2.323485e-06,-2.402159
2.22,1.459256e-06,-1.647805
2.23,9.101319e-07,-0.7435219
2.24,5.636275e-07,0.309528
2.25,3.464908e-07,1.505263
2.26,2.113537e-07,2.832146
2.27,1.278022e-07,4.272784
2.28,7.64507e-08,5.803726
2.29,4.504035e-08,7.395468
2.3,2.588585e-08,9.012734
2.31,1.421351e-08,10.61502
2.32,7.082951e-09,12.15746
2.33,2.69001e-09,13.59193
2.34,-8.177031e-11,14.86851
2.35,-1.946864e-09,15.93712
2.36,-3.397079e-09,16.74938
2.37,-4.812508e-09,17.26061
2.38,-6.531185e-09,17.43186
2.39,-8.897754e-09,17.23193
2.4,-1.230702e-08,16.63918
2.41,-1.725486e-08,15.64318
2.42,-2.440649e-08,14.24594
2.43,-3.469026e-08,12.46279
2.44,-4.942516e-08,10.32263
2.45,-7.049169e-08,7.86775
2.46,-1.005598e-07,5.152938
2.47,-1.43394e-07,2.244068
2.48,-2.042649e-07,-0.7839076
2.49,-2.905078e-07,-3.849458
2.5,-4.12283e-07,-6.867373
2.51,-5.836089e-07,-9.751945
2.52,-8.23763e-07,-12.42028
2.53,-1.159168e-06,-14.79562
2.54,-1.625921e-06,-16.81041
2.55,-2.273156e-06,-18.4091
2.56,-3.167509e-06,-19.55041
2.57,-4.399001e-06,-20.20896
2.58,-6.088761e-06,-20.37629
2.59,-8.399134e-06,-20.06099
2.6,-1.154683e-05,-19.28815
2.61,-1.581999e-05,-18.09804
2.62,-2.160017e-05,-16.54408
2.63,-2.939065e-05,-14.69035
2.64,-3.985255e-05,-12.60853
2.65,-5.385076e-05,-10.3747
2.66,-7.251217e-05,-8.066015
2.67,-9.729889e-05,-5.757437
2.68,-0.0001300999,-3.518778
2.69,-0.0001733455,-1.412106
2.7,-0.0002301487,0.5103225
2.71,-0.0003044796,2.207522
2.72,-0.0004013794,3.650603
2.73,-0.0005272203,4.822951
2.74,-0.0006900203,5.719789
2.75,-0.0008998219,6.347207
2.76,-0.001169144,6.720744
2.77,-0.001513518,6.863646
2.78,-0.001952119,6.804919
2.79,-0.002508504,6.577321
2.8,-0.003211463,6.215391
2.81,-0.004096001,5.75364
2.82,-0.005204454,5.224982
2.83,-0.006587739,4.659462
2.84,-0.008306754,4.083321
2.85,-0.0104339,3.518408
2.86,-0.01305476,2.981914
2.87,-0.01626982,2.486406
2.88,-0.02019634,2.040108
2.89,-0.0249702,1.647366
2.9,-0.03074774,1.309243
2.91,-0.03770744,1.024183
2.92,-0.04605149,0.7886799
2.93,-0.0560069,0.5979235
2.94,-0.06782621,0.446368
2.95,-0.08178752,0.3282155
2.96,-0.0981937,0.237794
2.97,-0.1173704,0.1698316
2.98,-0.1396631,0.119632
2.99,-0.1654319,0.08316431
3.0,-0.1950452,0.05708391
3.01,-0.2288711,0.03870105
3.02,-0.2672658,0.0259152
3.03,-0.3105604,0.01713028
3.04,-0.3590442,0.01116371
3.05,-0.4129451,0.007158554
3.06,-0.472408,0.004505193
3.07,-0.5374689,0.002775719
3.08,-0.6080276,0.001672093
3.09,-0.6838179,0.0009872295
3.1,-0.7643758,0.0005771469
