0,1,2
0.01,-2.8862189999999997e-19,-1.9345759999999998e-63
0.02,-5.899448e-19,-8.999132e-51
0.03,-9.475329e-19,-2.422281e-43
0.04,-1.433456e-18,-4.6358069999999995e-38
0.05,-2.202512e-18,-5.287264e-34
0.06,-3.369344e-18,-9.258122e-31
0.07,-5.142462e-18,-4.138698e-28
0.08,-7.834655000000001e-18,-6.409961999999999e-26
0.09,-1.191108e-17,-4.18715e-24
0.1,-1.807171e-17,-1.3169490000000002e-22
0.11,-2.7362910000000002e-17,-2.185026e-21
0.12,-4.134638e-17,-2.037309e-20
0.13,-6.234845e-17,-1.115297e-19
0.14,-9.382668000000001e-17,-3.704683e-19
0.15,-1.409091e-16,-7.770781e-19
0.16,-2.111854e-16,-1.134363e-18
0.17,-3.158639e-16,-1.456504e-18
0.18,-4.714629e-16,-2.085731e-18
0.19,-7.022729e-16,-3.212445e-18
0.2,-1.043938e-15,-4.924537e-18
0.21,-1.548653e-15,-7.520837e-18
0.22,-2.292679e-15,-1.1468860000000002e-17
0.23,-3.387209e-15,-1.74517e-17
0.24,-4.994016e-15,-2.6502270000000003e-17
0.25,-7.347962e-15,-4.016445e-17
0.26,-1.078928e-14,-6.074592000000001e-17
0.27,-1.580981e-14,-9.1687e-17
0.28,-2.311898e-14,-1.381064e-16
0.29,-3.373792e-14,-2.076034e-16
0.3,-4.913313e-14,-3.114368e-16
0.31,-7.140635e-14,-4.66251e-16
0.32,-1.035632e-13,-6.966001e-16
0.33,-1.498924e-13,-1.03863e-15
0.34,-2.165007e-13,-1.545439e-15
0.35,-3.120644e-13,-2.294857e-15
0.36,-4.488836e-13,-3.40073e-15
0.37,-6.443582e-13,-5.029225e-15
0.38,-9.230488e-13,-7.42236e-15
0.39,-1.319548e-12,-1.093187e-14
0.4,-1.882472e-12,-1.606787e-14
0.41,-2.679996e-12,-2.356857e-14
0.42,-3.807516e-12,-3.449996e-14
0.43,-5.39822e-12,-5.039811e-14
0.44,-7.637661e-12,-7.347162e-14
0.45,-1.078377e-11,-1.068893e-13
0.46,-1.51943e-11,-1.55188e-13
0.47,-2.136437e-11,-2.248489e-13
0.48,-2.99777e-11,-3.251109e-13
0.49,-4.197636e-11,-4.691158e-13
0.5,-5.865554e-11,-6.755165e-13
0.51,-8.179195e-11,-9.707309e-13
0.52,-1.138174e-10,-1.392093e-12
0.53,-1.58053e-10,-1.99225e-12
0.54,-2.190244e-10,-2.84528e-12
0.55,-3.028844e-10,-4.055191e-12
0.56,-4.179801e-10,-5.767696e-12
0.57,-5.756094e-10,-8.186489e-12
0.58,-7.910304e-10,-1.159569e-11
0.59,-1.084803e-09,-1.639076e-11
0.6,-1.484568e-09,-2.312086e-11
0.61,-2.027404e-09,-3.254703e-11
0.62,-2.762936e-09,-4.572149e-11
0.63,-3.757431e-09,-6.409595e-11
0.64,-5.099176e-09,-8.966881e-11
0.65,-6.905532e-09,-1.25185e-10
0.66,-9.332148e-09,-1.744066e-10
0.67,-1.258499e-08,-2.42478e-10
0.68,-1.693595e-08,-3.364188e-10
0.69,-2.27432e-08,-4.657854e-10
0.7,-3.047739e-08,-6.435595e-10
0.71,-4.07556e-08,-8.873359e-10
0.72,-5.438502e-08,-1.220909e-09
0.73,-7.241906e-08,-1.676386e-09
0.74,-9.62293e-08,-2.296991e-09
0.75,-1.275973e-07,-3.140787e-09
0.76,-1.68832e-07,-4.285593e-09
0.77,-2.229183e-07,-5.835472e-09
0.78,-2.937066e-07,-7.929265e-09
0.79,-3.861514e-07,-1.07518e-08
0.8,-5.066132e-07,-1.454854e-08
0.81,-6.632378e-07,-1.96448e-08
0.82,-8.664327e-07,-2.647065e-08
0.83,-1.129463e-06,-3.559341e-08
0.84,-1.469196e-06,-4.775973e-08
0.85,-1.907028e-06,-6.395e-08
0.86,-2.470032e-06,-8.544859e-08
0.87,-3.192383e-06,-1.139341e-07
0.88,-4.117117e-06,-1.515957e-07
0.89,-5.298293e-06,-2.012809e-07
0.9,-6.803648e-06,-2.666861e-07
0.91,-8.717853e-06,-3.525975e-07
0.92,-1.114648e-05,-4.651983e-07
0.93,-1.422083e-05,-6.124577e-07
0.94,-1.81038e-05,-8.046226e-07
0.95,-2.299696e-05,-1.054837e-06
0.96,-2.914915e-05,-1.379922e-06
0.97,-3.686669e-05,-1.801351e-06
0.98,-4.65258e-05,-2.346476e-06
0.99,-5.858726e-05,-3.050046e-06
1.0,-7.361401e-05,-3.956108e-06
1.01,-9.229197e-05,-5.120356e-06
1.02,-0.0001154547,-6.613039e-06
1.03,-0.0001441127,-8.522554e-06
1.04,-0.000179487,-1.095986e-05
1.05,-0.0002230502,-1.406387e-05
1.06,-0.0002765723,-1.800814e-05
1.07,-0.0003421757,-2.300885e-05
1.08,-0.000422398,-2.933471e-05
1.09,-0.0005202651,-3.731884e-05
1.1,-0.0006393743,-4.737314e-05
1.11,-0.0007839908,-6.00057e-05
1.12,-0.0009591569,-7.584159e-05
1.13,-0.001170816,-9.564787e-05
1.14,-0.001425953,-0.0001203634
1.15,-0.001732754,-0.0001511343
1.16,-0.002100781,-0.000189356
1.17,-0.002541171,-0.0002367233
1.18,-0.003066854,-0.0002952886
1.19,-0.003692797,-0.0003675313
1.2,-0.004436267,-0.0004564379
1.21,-0.005317121,-0.0005655965
1.22,-0.006358115,-0.0006993058
1.23,-0.007585246,-0.000862702
1.24,-0.009028106,-0.001061904
1.25,-0.01072026,-0.001304182
1.26,-0.01269966,-0.001598149
1.27,-0.01500902,-0.001953978
1.28,-0.01769627,-0.002383651
1.29,-0.02081497,-0.00290124
1.3,-0.02442473,-0.003523219
1.31,-0.02859161,-0.004268819
1.32,-0.03338854,-0.005160419
1.33,-0.03889561,-0.006223977
1.34,-0.04520044,-0.007489512
1.35,-0.05239835,-0.008991624
1.36,-0.06059257,-0.01077006
1.37,-0.06989425,-0.01287035
1.38,-0.08042243,-0.01534441
1.39,-0.09230376,-0.0182513
1.4,-0.1056722,-0.02165795
1.41,-0.1206683,-0.0256399
1.42,-0.1374386,-0.03028209
1.43,-0.1561344,-0.03567973
1.44,-0.1769106,-0.04193903
1.45,-0.1999239,-0.04917802
1.46,-0.225331,-0.05752732
1.47,-0.2532864,-0.06713083
1.48,-0.2839396,-0.07814635
1.49,-0.3174323,-0.0907461
1.5,-0.3538952,-0.1051171
1.51,-0.3934437,-0.1214612
1.52,-0.4361747,-0.1399955
1.53,-0.4821617,-0.1609513
1.54,-0.5314503,-0.1845743
1.55,-0.584053,-0.2111231
1.56,-0.6399448,-0.2408679
1.57,-0.6990571,-0.2740889
1.58,-0.761273,-0.3110737
1.59,-0.8264218,-0.3521143
1.6,-0.8942739,-0.397504
1.61,-0.964536,-0.4475324
1.62,-1.036847,-0.5024816
1.63,-1.110772,-0.5626193
1.64,-1.185803,-0.6281935
1.65,-1.261354,-0.6994247
1.66,-1.336757,-0.7764982
1.67,-1.411269,-0.8595556
1.68,-1.484064,-0.9486853
1.69,-1.554244,-1.043913
1.7,-1.620835,-1.14519
1.71,-1.6828,-1.252384
1.72,-1.739042,-1.365268
1.73,-1.788413,-1.483506
1.74,-1.829727,-1.606647
1.75,-1.861774,-1.734109
1.76,-1.883331,-1.865172
1.77,-1.893181,-1.998969
1.78,-1.890129,-2.134475
1.79,-1.873026,-2.270501
1.8,-1.840781,-2.405693
1.81,-1.792392,-2.538523
1.82,-1.726959,-2.667293
1.83,-1.643714,-2.790136
1.84,-1.542034,-2.905023
1.85,-1.421468,-3.009769
1.86,-1.281757,-3.102049
1.87,-1.122846,-3.179415
1.88,-0.9449066,-3.239312
1.89,-0.7483456,-3.279109
1.9,-0.5338171,-3.296126
1.91,-0.302228,-3.287666
1.92,-0.05474121,-3.251052
1.93,0.2072265,-3.183671
1.94,0.4820107,-3.083018
1.95,0.76771,-2.946741
1.96,1.062202,-2.77269
1.97,1.363163,-2.558975
1.98,1.668095,-2.304009
1.99,1.974352,-2.006567
2.0,2.279175,-1.665836
2.01,2.579731,-1.281459
2.02,2.873148,-0.8535899
2.03,3.156561,-0.382927
2.04,3.427154,0.1292457
2.05,3.682206,0.6810307
2.06,3.919132,1.269894
2.07,4.135528,1.892652
2.08,4.329213,2.545466
2.09,4.498263,3.223852
2.1,4.641049,3.922693
2.11,4.756262,4.636273
2.12,4.842939,5.358312
2.13,4.900482,6.082026
2.14,4.928663,6.80018
2.15,4.927631,7.505176
2.16,4.897908,8.189128
2.17,4.840375,8.843964
2.18,4.756257,9.461524
2.19,4.647093,10.03368
2.2,4.514704,10.55244
2.21,4.361156,11.01007
2.22,4.188716,11.39923
2.23,3.999805,11.71308
2.24,3.796945,11.9454
2.25,3.582707,12.0907
2.26,3.35966,12.14432
2.27,3.130315,12.10255
2.28,2.897078,11.96271
2.29,2.662199,11.72317
2.3,2.42773,11.38349
2.31,2.195489,10.94438
2.32,1.967027,10.40778
2.33,1.743605,9.776834
2.34,1.526176,9.055864
2.35,1.315379,8.250363
2.36,1.111539,7.366922
2.37,0.9146741,6.413162
2.38,0.7245161,5.397638
2.39,0.5405315,4.32974
2.4,0.3619551,3.219567
2.41,0.1878272,2.077794
2.42,0.01703686,0.9155283
2.43,-0.1516313,-0.2558385
2.44,-0.3194477,-1.424791
2.45,-0.4876867,-2.579845
2.46,-0.6575758,-3.709708
2.47,-0.8302466,-4.803431
2.48,-1.006687,-5.85056
2.49,-1.187701,-6.841272
2.5,-1.373868,-7.766507
2.51,-1.565514,-8.618081
2.52,-1.762685,-9.388787
2.53,-1.965135,-10.07248
2.54,-2.172311,-10.66414
2.55,-2.383357,-11.15993
2.56,-2.597121,-11.5572
2.57,-2.812171,-11.85451
2.58,-3.026819,-12.05165
2.59,-3.239151,-12.14953
2.6,-3.447062,-12.15024
2.61,-3.648303,-12.0569
2.62,-3.840524,-11.87362
2.63,-4.021322,-11.60541
2.64,-4.188295,-11.25809
2.65,-4.339092,-10.83814
2.66,-4.471462,-10.35264
2.67,-4.583306,-9.809112
2.68,-4.67272,-9.215417
2.69,-4.738038,-8.579626
2.7,-4.777868,-7.909904
2.71,-4.791121,-7.214396
2.72,-4.777038,-6.501122
2.73,-4.735206,-5.777871
2.74,-4.665565,-5.052113
2.75,-4.568417,-4.330918
2.76,-4.444417,-3.620882
2.77,-4.294563,-2.92807
2.78,-4.12018,-2.257967
2.79,-3.922896,-1.615445
2.8,-3.704611,-1.004735
2.81,-3.467467,-0.4294168
2.82,-3.213808,0.1075845
2.83,-2.946145,0.6039898
2.84,-2.66711,1.058149
2.85,-2.379415,1.469016
2.86,-2.085811,1.836116
2.87,-1.789044,2.159505
2.88,-1.491818,2.439731
2.89,-1.196755,2.677782
2.9,-0.9063593,2.875037
2.91,-0.6229902,3.033215
2.92,-0.3488308,3.154323
2.93,-0.08586662,3.240604
2.94,0.164133,3.294484
2.95,0.3996295,3.318527
2.96,0.6193243,3.315385
2.97,0.8221636,3.287756
2.98,1.00734,3.238346
2.99,1.174288,3.16983
3.0,1.322678,3.084823
3.01,1.452406,2.98585
3.02,1.563578,2.875326
3.03,1.6565,2.755531
3.04,1.731655,2.628601
3.05,1.789683,2.496512
3.06,1.831367,2.361075
3.07,1.857606,2.22393
3.08,1.869399,2.086546
3.09,1.867817,1.950218
3.1,1.853993,1.816079
3.11,1.829092,1.685095
3.12,1.794299,1.558082
3.13,1.750801,1.435707
3.14,1.69977,1.318506
3.15,1.642351,1.206884
3.16,1.579649,1.101136
3.17,1.512718,1.001452
3.18,1.442555,0.9079305
3.19,1.370088,0.8205883
3.2,1.296177,0.7393734
3.21,1.221607,0.6641733
3.22,1.147087,0.5948259
3.23,1.073248,0.5311278
3.24,1.000644,0.4728433
3.25,0.9297552,0.4197119
3.26,0.8609887,0.371455
3.27,0.7946818,0.3277825
3.28,0.7311067,0.2883978
3.29,0.6704744,0.2530029
3.3,0.6129397,0.2213019
3.31,0.5586059,0.1930048
3.32,0.5075301,0.1678302
3.33,0.4597281,0.1455074
3.34,0.4151799,0.125778
3.35,0.3738342,0.1083974
3.36,0.3356132,0.09313549
3.37,0.3004173,0.07977725
3.38,0.2681291,0.0681229
3.39,0.2386173,0.05798787
3.4,0.2117402,0.04920259
3.41,0.187349,0.04161201
3.42,0.1652906,0.03507506
3.43,0.1454099,0.02946401
3.44,0.1275522,0.02466373
3.45,0.1115649,0.02057087
3.46,0.09729928,0.0170931
3.47,0.08461131,0.01414823
3.48,0.07336297,0.01166344
3.49,0.06342294,0.009574443
3.5,0.05466711,0.007824717
3.51,0.04697894,0.006364768
3.52,0.04024971,0.005151417
3.53,0.03437852,0.004147143
3.54,0.02927226,0.003319468
3.55,0.02484544,0.002640385
3.56,0.02101996,0.002085835
3.57,0.01772479,0.001635233
3.58,0.01489566,0.001271035
3.59,0.01247464,0.0009783462
3.6,0.01040975,0.0007445712
3.61,0.008654565,0.0005591047
3.62,0.007167752,0.0004130533
3.63,0.005912691,0.000298991
3.64,0.004857057,0.0002107444
3.65,0.003972425,0.0001432056
3.66,0.003233899,9.216781e-05
3.67,0.002619756,5.418397e-05
3.68,0.002111117,2.644447e-05
3.69,0.001691634,6.672046e-06
3.7,0.001347203,-6.968046e-06
3.71,0.001065709,-1.594444e-05
3.72,0.0008367789,-2.142444e-05
3.73,0.0006515677,-2.432863e-05
3.74,0.0005025637,-2.537674e-05
3.75,0.0003834118,-2.512592e-05
3.76,0.0002887576,-2.40026e-05
3.77,0.0002141085,-2.23288e-05
3.78,0.0001557107,-2.034379e-05
3.79,0.0001104417,-1.822179e-05
3.8,7.571571e-05,-1.60864e-05
3.81,4.940164e-05,-1.402221e-05
3.82,2.975175e-05,-1.208413e-05
3.83,1.534016e-05,-1.030488e-05
3.84,5.009987e-06,-8.700796e-06
3.85,-2.171891e-06,-7.276501e-06
3.86,-6.953306e-06,-6.028424e-06
3.87,-9.929471e-06,-4.947558e-06
3.88,-1.157052e-05,-4.021509e-06
